Customer ID,App Version,Device Type,Pages Visited,Time Spent on Each Page (in minutes),Date & Time of Login,"Clicks (Product searches, transactions initiated)",Session Duration (in minutes)
622f70a1-0183-4f67-bf7c-21efec9e1ae7,1.1.0,Desktop,['checkout'],[3.6],2025-02-03 18:11:34,3,24.39
f49655da-2c92-44e8-9b86-8be70c5a83c5,2.0.0,Mobile,"['about', 'contact', 'login']","[4.0, 4.91, 2.45]",2025-02-03 14:35:14,6,29.42
3466e1de-213c-4593-83b5-1e221bff4af0,1.0.0,Mobile,"['profile', 'contact', 'settings']","[2.9, 2.44, 4.38]",2025-02-02 14:39:01,10,11.76
6377caa1-8c6a-4d01-a83e-425035c2f298,1.2.0,Desktop,"['profile', 'home', 'login', 'checkout']","[3.35, 1.72, 2.76, 3.31]",2025-02-01 04:20:59,1,19.97
3fb93c9e-6bc5-482f-8b3e-f6b60582c0e8,1.2.0,Mobile,['products'],[4.95],2025-02-03 23:33:48,3,18.38
9adc9937-5a75-4b0e-a363-a68123bbf0cf,1.1.0,Tablet,"['cart', 'home', 'about', 'help', 'settings']","[1.71, 3.12, 2.87, 2.25, 4.94]",2025-02-02 18:55:01,6,7.51
cd76ce53-2557-4018-a977-f74e5c83047e,1.1.0,Mobile,"['checkout', 'products']","[1.01, 2.01]",2025-02-02 06:38:16,9,23.64
50675eb7-29f6-4136-a252-8a1ef4762b39,1.1.0,Mobile,['profile'],[3.95],2025-02-03 12:04:23,1,20.69
42b370a7-630c-483b-b167-f6109720926d,2.0.0,Tablet,"['about', 'login', 'help', 'cart']","[3.25, 2.05, 1.48, 2.44]",2025-02-03 12:07:07,6,5.1
27a695cf-5a7c-415b-8c48-0ebc2625b8a2,2.1.0,Mobile,"['about', 'products']","[3.84, 2.6]",2025-02-03 13:55:26,4,6.06
59c874b4-2ac6-4332-b9aa-7ae4f1532052,2.1.0,Desktop,"['products', 'about', 'contact', 'checkout']","[2.44, 2.95, 2.01, 2.16]",2025-02-03 01:25:23,4,24.3
88a7499e-e67c-4d8e-a661-2d2fe3b19e40,1.0.0,Tablet,"['profile', 'products']","[4.66, 3.79]",2025-02-01 16:33:23,4,15.4
e21d2b84-babc-4676-b7f7-7cd30f4d2bcd,1.1.0,Mobile,"['cart', 'contact', 'help', 'settings', 'products']","[1.29, 1.83, 3.52, 2.66, 3.84]",2025-02-02 23:50:09,7,14.91
b5fc108f-d210-4126-b7c0-5d20ec71f80a,1.1.0,Tablet,"['profile', 'settings', 'help', 'checkout']","[2.3, 1.11, 3.15, 3.72]",2025-02-03 08:06:01,7,26.04
96924649-00fb-445e-ba4f-3f71b204aa77,2.1.0,Tablet,"['help', 'products', 'login', 'contact']","[4.89, 4.46, 3.12, 2.1]",2025-02-01 03:34:15,5,16.6
26ddf8e6-069e-4456-b7c7-79e15131c54f,1.2.0,Tablet,"['about', 'contact']","[4.5, 1.18]",2025-02-02 13:26:01,5,5.32
2df8615b-d4e3-4f40-97e5-9971bb892ec2,1.1.0,Desktop,"['settings', 'home']","[4.22, 3.38]",2025-02-02 02:43:07,2,7.04
6e5c75aa-92c5-479c-8c13-7133afa72b16,1.1.0,Desktop,['help'],[2.91],2025-02-03 04:13:49,8,17.71
6d4c5409-433d-4e47-b771-fd8ea857c4e8,1.2.0,Tablet,"['profile', 'home']","[1.2, 3.03]",2025-02-01 06:13:05,4,6.99
10d1cbb3-291f-4638-9e8a-0675a3a12d7c,2.1.0,Desktop,"['about', 'cart', 'home']","[2.6, 1.38, 1.78]",2025-02-03 02:37:57,10,11.44
05a19b63-7a5f-40be-a55b-c6fac6a53d25,1.1.0,Mobile,"['home', 'checkout']","[4.36, 4.64]",2025-02-03 04:45:28,8,29.9
667b1e70-a9a0-42ed-8da4-faf21fe385bc,1.0.0,Desktop,"['contact', 'help']","[4.32, 3.71]",2025-02-01 20:35:58,10,24.75
263b16aa-e478-48a1-a2b8-cb2500cbe824,1.1.0,Tablet,"['help', 'settings']","[4.38, 3.11]",2025-02-03 11:18:18,9,28.81
628b0f27-7e4e-4246-951a-471d0b982de2,1.0.0,Mobile,"['settings', 'products', 'checkout', 'help']","[1.37, 2.98, 4.77, 3.96]",2025-02-03 05:55:16,10,28.72
abffc755-2ad0-48a7-ad76-1103beef7746,1.1.0,Mobile,"['cart', 'profile', 'about', 'products', 'help']","[2.12, 2.72, 4.98, 2.17, 3.07]",2025-02-02 10:01:40,8,26.91
fa5afec4-576f-4ada-80f3-58501d678f34,2.1.0,Desktop,"['settings', 'profile', 'cart', 'home', 'checkout']","[3.72, 4.51, 3.37, 2.31, 2.74]",2025-02-01 17:33:19,10,23.52
ea669bbc-71be-4749-8fac-044921768399,1.0.0,Desktop,"['products', 'help', 'checkout', 'settings']","[1.66, 2.61, 4.13, 2.96]",2025-02-02 20:18:26,1,16.03
91896776-6fab-420f-b721-aeb5d1928789,1.1.0,Mobile,"['checkout', 'home', 'cart', 'help']","[4.13, 4.39, 4.66, 4.22]",2025-02-01 07:35:06,4,13.92
b20736e1-81e0-498b-84b2-226f56298234,1.2.0,Mobile,['login'],[1.1],2025-02-03 18:29:11,6,24.25
e1e660b5-0f36-41da-afa1-f4f3a234dee6,2.0.0,Tablet,"['checkout', 'home', 'help']","[4.95, 3.09, 4.54]",2025-02-03 11:14:05,3,27.93
ff6af520-ee56-413b-bc6e-5d33263aca29,1.1.0,Mobile,['profile'],[3.05],2025-02-02 05:15:10,6,23.22
d49b0c4b-d003-4a5a-8f38-46f549ac2838,1.1.0,Desktop,"['cart', 'home', 'profile', 'about']","[4.63, 4.91, 2.24, 1.41]",2025-02-03 17:32:14,6,10.01
6f72b8b4-b013-484c-8cd1-69c1ed4ebdd1,2.1.0,Tablet,"['settings', 'profile', 'about']","[4.59, 4.38, 3.59]",2025-02-01 08:20:17,1,5.99
4074c512-5386-4ed2-bb92-4f41357be0fe,2.1.0,Tablet,['help'],[4.14],2025-02-03 15:23:32,3,13.2
14cf6274-6f03-4e78-9dbe-95a28fe83c8a,1.2.0,Desktop,"['profile', 'contact', 'help', 'cart', 'about']","[2.87, 3.99, 2.16, 3.64, 1.18]",2025-02-02 23:12:40,9,27.12
66d14b45-69b4-4419-81e5-cbad1b23d9db,1.0.0,Mobile,['profile'],[1.32],2025-02-01 14:06:22,1,17.14
af26bcb6-9d77-4f05-b62e-7b2f3910f37f,1.2.0,Mobile,"['profile', 'login', 'checkout']","[3.82, 4.31, 3.43]",2025-02-03 08:52:33,10,14.57
e340d0da-8f8a-4f83-83e4-25dbe7f65992,1.0.0,Desktop,"['about', 'products', 'help', 'cart', 'profile']","[1.51, 4.83, 4.04, 4.17, 3.65]",2025-02-02 04:02:32,7,19.58
6a71135c-5144-44d3-b4b0-5cff041b1809,1.2.0,Tablet,"['settings', 'home', 'cart']","[3.45, 4.53, 1.34]",2025-02-02 08:42:20,7,19.09
e8b404e8-ece2-4bfd-a8dc-29b0c0f2fb84,1.1.0,Mobile,"['profile', 'help', 'home']","[1.39, 4.64, 4.41]",2025-02-03 12:39:48,9,8.96
30dc8d9e-2df1-49f6-8b28-8256fe772bc5,2.0.0,Desktop,['profile'],[3.09],2025-02-01 07:44:54,10,26.01
fa2798c9-0646-492c-8eeb-1f04aec6ca37,1.0.0,Tablet,"['profile', 'checkout', 'cart']","[3.28, 2.37, 4.23]",2025-02-02 13:37:40,8,25.3
b369722a-dd4e-4d3c-b1d5-62b753c2a04a,1.0.0,Tablet,"['login', 'profile', 'about', 'products']","[4.19, 1.25, 3.16, 3.32]",2025-02-02 00:33:52,7,19.6
98fb72da-8ffb-44dc-b669-61cf9e0460dd,1.2.0,Desktop,['contact'],[2.21],2025-02-03 08:37:37,8,23.16
72ecbca7-2796-42a1-9f06-c166e2ba0491,1.2.0,Tablet,"['about', 'products', 'checkout']","[2.7, 1.88, 2.37]",2025-02-02 07:58:56,1,16.5
e5fefc10-ff80-41b9-b8c9-a65b34694c78,2.1.0,Tablet,"['checkout', 'cart', 'help']","[1.09, 1.43, 4.0]",2025-02-02 10:23:30,10,6.54
8210753b-039e-4933-99eb-b3da72bcb5cb,1.1.0,Desktop,"['profile', 'cart', 'contact', 'home']","[1.06, 4.38, 2.09, 3.37]",2025-02-02 00:19:17,9,26.75
2218e007-d700-41a8-966e-7c089f17b423,1.0.0,Desktop,"['about', 'contact', 'home', 'help', 'cart']","[1.59, 3.58, 1.74, 1.04, 2.54]",2025-02-03 04:57:51,1,16.5
7803c9d9-32a1-4ef8-afe2-fbf26227ca5d,1.2.0,Mobile,"['settings', 'contact', 'home', 'cart']","[2.76, 3.17, 2.28, 2.16]",2025-02-03 11:31:20,8,25.35
16e00926-3c40-47c9-a4cd-ea0a0e0e5a87,1.2.0,Tablet,"['contact', 'checkout', 'login', 'cart']","[4.81, 1.84, 2.35, 2.34]",2025-02-02 22:15:00,8,14.11
24c4c990-dc42-4e51-a287-354eb1e65c80,2.1.0,Desktop,"['contact', 'home', 'checkout', 'products', 'cart']","[3.77, 4.62, 4.77, 2.0, 2.8]",2025-02-01 08:02:37,8,23.55
da6fbb80-7cfa-4555-91d6-577ea79d127d,1.0.0,Mobile,"['settings', 'help', 'login']","[4.49, 3.27, 1.81]",2025-02-01 03:14:29,8,13.13
25eac09a-d1a5-40ee-91db-e0f0f4a2ac19,2.0.0,Desktop,"['login', 'help', 'cart', 'about', 'settings']","[1.74, 2.93, 1.43, 3.16, 4.23]",2025-02-02 09:03:32,2,8.09
ce05304a-105b-40eb-8981-27c2205e6d0f,1.1.0,Mobile,"['contact', 'checkout', 'products', 'about']","[2.94, 3.92, 4.47, 2.2]",2025-02-01 15:42:23,9,21.65
61a4ab3f-5625-448e-b19f-8a1abed7335b,2.1.0,Desktop,"['help', 'profile']","[4.74, 3.27]",2025-02-01 16:36:33,3,22.71
9140aba6-4251-42a0-8cea-f3002caf9e48,1.0.0,Desktop,"['about', 'cart']","[3.84, 3.51]",2025-02-03 00:47:25,4,20.83
c10c57e9-b1f4-4435-a2e3-ea1d19fbffed,2.1.0,Mobile,"['profile', 'cart', 'home', 'settings']","[3.52, 3.87, 2.06, 2.12]",2025-02-03 10:14:21,2,13.97
7156914d-d0bb-4530-83e3-89ed790cf236,1.2.0,Tablet,"['help', 'home', 'products', 'about']","[3.49, 2.77, 2.07, 1.32]",2025-02-03 16:02:17,8,9.85
8a89d9b4-f040-4648-ae42-cefa560b2013,2.1.0,Desktop,"['home', 'cart', 'products', 'profile', 'about']","[1.91, 3.29, 2.08, 2.42, 2.82]",2025-02-02 06:37:55,9,19.84
f941908d-b7be-4bb6-97c2-fcbd5774c7dd,2.0.0,Desktop,"['cart', 'profile', 'about']","[1.23, 2.45, 4.58]",2025-02-03 00:41:58,8,8.65
6773e34d-5770-4772-9b02-dfa6db31ea46,2.1.0,Desktop,"['products', 'login', 'settings', 'contact']","[3.45, 3.65, 4.39, 1.06]",2025-02-01 06:39:41,5,25.3
658347e5-a49f-41c4-bd10-6903b525d36c,2.0.0,Tablet,['settings'],[4.89],2025-02-03 17:22:36,10,28.75
4162a4e2-a0d2-4fea-a6fc-1c024712320f,1.2.0,Tablet,"['profile', 'products', 'about', 'checkout']","[1.59, 1.7, 2.85, 3.62]",2025-02-02 03:18:54,8,5.48
bf66ff8b-f232-4053-ac35-b47c61f1dd15,2.1.0,Tablet,"['contact', 'checkout', 'cart', 'about']","[4.92, 2.35, 4.53, 4.49]",2025-02-02 20:50:05,3,27.97
1efb969e-8dc1-4d9a-94cf-4ba0a465a888,2.1.0,Desktop,"['contact', 'checkout']","[1.4, 4.13]",2025-02-03 10:48:17,7,16.06
4afb15e7-8244-41c0-9015-7ac85bd1e4b5,2.0.0,Mobile,"['help', 'home', 'profile', 'products', 'cart']","[3.74, 1.95, 1.92, 2.15, 1.74]",2025-02-03 10:40:48,3,17.74
aa982d14-e917-4012-80f7-45c2f51d9b1b,2.1.0,Tablet,['login'],[3.33],2025-02-02 22:34:05,2,18.7
ce884b4d-af30-4c87-b196-d931b2ade145,1.1.0,Mobile,"['contact', 'products', 'help']","[4.88, 4.25, 2.3]",2025-02-02 22:50:28,5,9.17
d62cb556-4225-4212-8e00-6214981d904d,2.0.0,Mobile,['settings'],[4.14],2025-02-03 17:24:02,9,22.11
00a8f993-9989-4c7c-95eb-cc68fcb6e86e,2.1.0,Mobile,"['cart', 'contact', 'login', 'products']","[4.53, 4.04, 2.94, 2.29]",2025-02-03 01:12:45,4,7.63
efc17b09-ff79-4232-a987-e105d78953ce,1.2.0,Mobile,"['help', 'login', 'settings', 'profile']","[4.53, 1.88, 3.04, 2.61]",2025-02-01 03:24:28,6,24.82
3da99a0f-f8e9-4ed9-86c8-72ff98472991,1.0.0,Tablet,"['products', 'cart']","[2.16, 4.12]",2025-02-03 12:41:59,2,21.62
c2db6a0e-d332-4b3c-80a6-6465a468366e,1.1.0,Tablet,"['profile', 'settings', 'contact', 'help']","[2.25, 3.82, 4.66, 2.9]",2025-02-03 21:50:03,10,16.29
9f53e47c-32de-430e-a3b1-60bcb2431fca,2.0.0,Mobile,['settings'],[1.47],2025-02-03 08:40:21,3,20.14
ff7331ce-7f79-428e-8c1d-1512e47c2d82,1.1.0,Mobile,"['cart', 'checkout', 'contact']","[4.43, 3.09, 2.96]",2025-02-02 01:00:54,5,21.61
fd9aded5-b067-48d5-9a3c-2a9c115f767f,1.0.0,Desktop,"['home', 'about', 'profile']","[1.11, 3.79, 2.95]",2025-02-02 12:32:18,5,20.05
0c7b1ead-60c8-49d4-b7b4-201674999c85,2.0.0,Mobile,"['profile', 'about', 'products', 'cart']","[4.79, 3.47, 2.61, 1.96]",2025-02-03 08:26:43,4,12.98
ea44a5e2-b013-4e8a-adc4-06f833db8669,2.0.0,Mobile,['products'],[3.72],2025-02-02 07:12:01,10,5.7
b6f0059f-7a42-4309-aa04-ef8539ffcc04,1.0.0,Desktop,"['settings', 'cart', 'login']","[4.33, 3.74, 2.73]",2025-02-03 18:12:39,8,13.9
8496e970-99a6-4567-a72b-7a7b516c44e6,2.0.0,Tablet,"['cart', 'help', 'about', 'contact', 'login']","[2.89, 4.44, 1.98, 2.05, 4.2]",2025-02-02 03:52:22,2,10.72
22b81bca-c9ad-47b9-b800-7da4599b685d,1.2.0,Tablet,"['profile', 'home', 'contact', 'settings']","[3.14, 4.33, 3.58, 1.73]",2025-02-02 02:35:28,7,28.25
3de69690-b9a6-4782-9666-f16bade5301b,1.0.0,Desktop,"['about', 'cart', 'products', 'profile', 'settings']","[2.0, 4.99, 1.21, 2.21, 4.99]",2025-02-03 02:26:42,4,7.4
f8ca1471-56b3-4ff3-8f57-119cf9a5da16,1.0.0,Mobile,"['cart', 'checkout', 'about', 'help']","[1.45, 4.97, 4.79, 4.8]",2025-02-02 12:16:22,5,12.7
754d3879-86e9-434f-bbe1-138406ca737d,1.1.0,Desktop,"['checkout', 'cart', 'profile']","[1.5, 1.49, 1.85]",2025-02-02 09:54:41,2,19.3
2ba9db2e-a16c-407b-b2a7-13064c941c94,1.2.0,Desktop,"['contact', 'help', 'settings']","[4.32, 1.31, 1.59]",2025-02-02 12:53:58,2,29.71
0415052e-3a4c-4c67-abf2-0d88d3010966,1.0.0,Desktop,"['contact', 'about']","[2.68, 3.74]",2025-02-01 12:06:24,5,14.82
b55ad193-c4fe-4979-8530-0abd2817bb20,2.0.0,Mobile,"['profile', 'about', 'home', 'settings']","[2.47, 1.61, 2.88, 4.01]",2025-02-03 20:20:54,7,18.45
615737de-9efc-4203-a47a-510827675842,2.1.0,Tablet,"['checkout', 'settings', 'home', 'cart']","[4.07, 2.28, 2.68, 2.19]",2025-02-03 12:17:10,2,5.88
73943dbe-e742-4fa8-8c31-d423d96749f2,1.0.0,Desktop,"['home', 'cart', 'settings', 'contact', 'help']","[3.09, 3.65, 2.29, 2.97, 4.07]",2025-02-01 15:59:12,3,20.46
9f7a3582-85fd-49b6-ad0f-d8cc192706b8,1.0.0,Mobile,"['cart', 'checkout']","[3.04, 1.21]",2025-02-02 17:11:47,1,20.35
a16a36c1-75f4-4b48-9e03-05ad2314ee13,2.1.0,Mobile,"['contact', 'products', 'checkout']","[1.99, 4.85, 2.81]",2025-02-02 04:26:18,5,10.79
5403e60b-4245-4ab2-b045-2fa99cf9ca66,1.2.0,Desktop,"['about', 'checkout']","[4.91, 1.24]",2025-02-03 01:07:01,3,15.8
c2d043c3-8839-411d-9080-d6e621fa795a,1.1.0,Tablet,"['settings', 'products', 'checkout', 'home']","[2.13, 1.53, 4.38, 2.49]",2025-02-01 09:30:07,5,18.45
eecf0804-d942-4739-a8aa-6e8b38f015af,1.1.0,Desktop,"['home', 'profile', 'products']","[4.77, 2.6, 3.45]",2025-02-03 05:01:35,7,28.3
8d3cad89-88d2-4094-b8ee-ede78ddc8bb0,1.1.0,Mobile,"['products', 'login', 'profile', 'about', 'checkout']","[1.63, 1.17, 3.64, 1.46, 4.4]",2025-02-02 14:18:08,2,29.14
df4c7a5b-8bb8-4f46-8783-b4f8b0b82a39,1.1.0,Desktop,"['login', 'profile', 'settings', 'cart']","[2.36, 4.22, 4.49, 4.15]",2025-02-03 00:46:29,5,17.39
87a78241-9fef-49b0-923d-d9a255f08417,1.0.0,Desktop,"['contact', 'checkout', 'profile']","[3.69, 4.32, 4.77]",2025-02-02 05:38:48,2,14.89
439e2f79-319b-46d0-9899-cc6f389f3753,2.1.0,Mobile,"['settings', 'profile', 'about']","[1.56, 3.28, 1.22]",2025-02-03 06:44:15,9,14.45
85fd5116-4a84-450d-8873-941c6f72f126,1.2.0,Mobile,"['about', 'profile', 'checkout', 'help', 'contact']","[4.13, 1.26, 2.12, 3.48, 2.23]",2025-02-02 01:11:49,4,5.34
ad8770a2-c591-4c25-8f18-5d0f79a02e1c,1.2.0,Tablet,"['login', 'profile', 'home']","[1.92, 2.91, 4.74]",2025-02-01 03:27:42,2,17.0
29d637b3-ada5-4210-af5d-84320f8c4eec,1.1.0,Desktop,"['checkout', 'profile']","[3.96, 3.18]",2025-02-02 20:01:16,8,26.27
cb4a99da-be36-4ec4-ae1a-7b5d66028db4,2.1.0,Tablet,"['login', 'products', 'profile', 'cart']","[4.55, 1.05, 1.61, 4.4]",2025-02-03 15:00:12,7,29.38
dc9a3766-619f-44fb-8353-90411c6b8990,1.0.0,Desktop,"['contact', 'login', 'products', 'about', 'cart']","[4.79, 1.35, 4.38, 3.01, 3.91]",2025-02-02 13:48:10,7,10.69
4b47b20c-97ec-44dc-9b2e-dcefe11d51cf,1.2.0,Mobile,"['checkout', 'settings', 'login']","[2.73, 2.64, 3.68]",2025-02-02 01:32:28,4,16.29
09a2b575-789e-40eb-9da3-2a93a55fcde9,1.0.0,Tablet,"['cart', 'products', 'home']","[1.8, 4.5, 2.88]",2025-02-03 09:45:18,4,28.63
561c8765-2b48-4e6a-8f77-04fbb0769b81,1.1.0,Desktop,['help'],[2.71],2025-02-01 01:52:29,9,21.17
db51026b-e70e-43cd-8c7f-55a609b11d28,2.1.0,Desktop,"['products', 'login', 'checkout', 'profile']","[4.52, 3.52, 3.29, 2.48]",2025-02-01 14:58:22,1,25.03
3caaf4b5-e18f-45f2-b693-c366ec78ade2,1.2.0,Desktop,"['about', 'contact', 'checkout']","[4.49, 3.64, 3.36]",2025-02-03 21:55:51,2,28.18
4cc4685a-3fd2-49d7-a52f-1a9d1bb5bbcb,1.2.0,Mobile,['login'],[3.28],2025-02-02 15:08:13,5,22.68
1e395a94-159a-4f00-9fa1-5676932f2ccf,2.1.0,Mobile,"['home', 'contact', 'help', 'settings']","[2.63, 3.41, 4.63, 4.07]",2025-02-02 21:50:26,7,26.77
b849a58a-cd0c-4ef7-9e1f-e1a65e965425,1.1.0,Tablet,"['contact', 'products', 'settings', 'cart']","[4.07, 2.52, 1.75, 4.65]",2025-02-01 21:16:11,5,15.16
40ca51b6-7830-4752-9627-20749aa0e948,1.0.0,Desktop,"['contact', 'settings', 'login']","[2.56, 2.64, 3.43]",2025-02-03 02:36:43,5,24.13
400e5242-110e-4783-90fd-d2ee20f08f35,2.1.0,Mobile,"['help', 'about', 'login', 'profile']","[4.97, 1.34, 1.53, 1.84]",2025-02-02 01:16:11,5,12.28
e62b4c66-d86c-411d-8bb0-78b840277ddc,1.0.0,Mobile,"['profile', 'login', 'checkout']","[1.36, 4.93, 4.72]",2025-02-01 13:50:37,8,25.61
d09d806f-f50d-408a-9c5a-058d130f5f5a,2.0.0,Desktop,"['help', 'settings', 'profile', 'login']","[3.19, 3.99, 3.22, 4.06]",2025-02-02 10:52:56,3,13.3
efece00f-a3e1-46ae-87f6-d4ad9ef7f2c1,2.0.0,Tablet,"['profile', 'checkout', 'help', 'products']","[1.99, 2.52, 2.48, 1.25]",2025-02-01 21:39:31,7,20.97
ff659ad6-6f57-49f0-b2fc-54e1b8aa4f51,1.2.0,Tablet,"['cart', 'settings', 'home', 'help']","[1.27, 2.81, 2.45, 4.83]",2025-02-03 09:50:05,3,7.25
61503858-ddd8-44c2-a6ea-b99f197a7553,1.1.0,Desktop,['contact'],[4.61],2025-02-01 06:47:09,9,21.49
3fdd9891-4a83-4a8c-9871-88bb20599003,2.0.0,Desktop,"['contact', 'profile', 'products', 'home', 'about']","[2.72, 2.12, 1.63, 2.04, 2.58]",2025-02-02 22:31:13,8,16.92
2780937a-361a-48b7-9542-c06a2b7f9ff0,1.1.0,Mobile,['products'],[1.78],2025-02-01 14:31:41,6,20.12
28426a61-4198-447c-be16-70cbb247bd03,2.0.0,Mobile,"['contact', 'checkout']","[1.03, 2.49]",2025-02-01 04:47:47,1,29.36
e21f8123-8008-4019-bec1-0815e88365ea,1.0.0,Tablet,"['home', 'products', 'help', 'profile']","[4.82, 4.89, 4.65, 2.67]",2025-02-01 21:27:22,6,5.4
d935ec66-aac7-4e49-8f9f-1efd1f392669,2.0.0,Tablet,"['profile', 'about', 'contact']","[1.26, 3.29, 2.98]",2025-02-01 03:11:25,8,9.52
7292a32d-06ee-428d-9bb6-f2f784a66eb4,1.1.0,Mobile,"['settings', 'checkout', 'home', 'login', 'about']","[4.77, 3.7, 1.62, 3.15, 4.38]",2025-02-01 16:13:03,7,7.73
6127ab15-5459-4e61-af0e-50f3559c4c54,2.1.0,Tablet,"['settings', 'home', 'about', 'login', 'products']","[2.05, 1.0, 4.36, 1.1, 4.42]",2025-02-02 08:30:30,5,5.61
98e81346-98a4-4b5f-8916-bbd4d5e7b289,1.1.0,Mobile,"['about', 'products', 'home', 'profile']","[3.82, 1.62, 1.32, 2.24]",2025-02-02 16:34:14,6,23.96
f04017d9-3848-4db8-bf46-249aab62ca4c,1.0.0,Mobile,"['products', 'help', 'checkout', 'profile']","[2.55, 2.73, 3.62, 2.78]",2025-02-03 19:11:55,2,29.24
56d8cae4-7fc2-4882-a4b2-fa3307f20400,1.0.0,Desktop,"['about', 'login']","[4.01, 3.46]",2025-02-02 12:23:11,7,10.75
ad5e69f7-72f4-4052-8a84-a9def2b076ad,1.2.0,Tablet,"['checkout', 'settings', 'help', 'products', 'cart']","[1.36, 2.11, 4.27, 3.74, 4.49]",2025-02-02 10:47:36,3,10.67
55625920-e986-43b9-b4ec-b0c9b4ae0b9c,2.0.0,Mobile,"['settings', 'checkout', 'cart', 'profile', 'home']","[3.83, 4.32, 4.01, 4.04, 1.79]",2025-02-03 10:43:53,1,14.24
30a4f575-449a-46d0-bd54-596a65222568,1.1.0,Mobile,"['about', 'home', 'help']","[1.57, 3.04, 4.64]",2025-02-02 05:13:26,3,12.53
2f12792e-0a53-40d5-b194-739586222325,2.1.0,Mobile,"['profile', 'help']","[2.88, 1.87]",2025-02-02 23:31:28,2,25.82
93ee5668-83f9-4e8d-8749-1227e7ab73d0,2.0.0,Desktop,"['settings', 'products', 'checkout', 'help']","[2.93, 1.63, 3.77, 1.22]",2025-02-03 19:32:49,3,7.44
38dbd66c-6ba5-4408-bd7f-eda68400cbed,1.2.0,Tablet,"['about', 'login']","[3.17, 1.73]",2025-02-02 22:16:06,3,20.25
f9691808-0aee-4747-88b1-897767002b42,2.0.0,Mobile,"['profile', 'about']","[1.2, 3.87]",2025-02-03 12:38:15,6,17.84
7776911e-7c77-4724-9faf-028bcc843916,1.2.0,Tablet,"['contact', 'login', 'home']","[3.71, 1.4, 1.86]",2025-02-01 19:53:53,1,22.4
05add26a-d35a-47b6-9901-d45a173c169c,2.1.0,Desktop,"['home', 'products']","[4.04, 4.09]",2025-02-03 23:24:59,1,27.99
741052c7-0731-4b2d-ae64-be0c30775ee5,1.1.0,Tablet,"['checkout', 'cart', 'home', 'contact']","[3.91, 4.62, 1.2, 3.59]",2025-02-01 06:08:07,5,18.4
fc32476c-eea6-4b33-86b1-4e7b0eed2735,2.1.0,Mobile,['checkout'],[3.31],2025-02-02 16:21:07,2,11.02
aa1012db-5c42-4b48-afaa-98e4ab95e640,2.1.0,Tablet,"['home', 'contact', 'about']","[1.55, 2.59, 4.01]",2025-02-01 09:09:51,3,8.66
4a1d6ae7-62c5-4e58-8b8c-244b5a9d49f2,2.0.0,Mobile,"['checkout', 'profile']","[4.29, 1.01]",2025-02-02 15:56:12,3,7.4
6b83efb9-9e2c-4fee-b489-24f92364f9a2,1.0.0,Tablet,"['profile', 'settings']","[4.68, 1.56]",2025-02-03 01:36:30,6,12.7
e7e09511-7e8b-4cf5-a2b8-c0472dc8b52e,1.2.0,Tablet,"['cart', 'profile']","[4.6, 4.04]",2025-02-03 19:17:18,6,17.99
1b6b7431-e404-4303-9a4b-b7e3c29d920c,1.1.0,Tablet,['about'],[2.27],2025-02-03 04:39:02,2,23.73
a1884666-3fc4-453b-a3f7-f4390d8f034b,2.0.0,Desktop,"['help', 'contact', 'checkout']","[1.7, 2.26, 4.15]",2025-02-03 19:12:59,4,13.74
b4c73097-8bab-4195-9154-8c3586e951a7,1.2.0,Mobile,"['settings', 'contact', 'products']","[2.09, 1.03, 3.2]",2025-02-01 16:26:50,5,13.53
21daf774-4a17-452a-a9e4-c00bc0b34e39,2.1.0,Mobile,"['help', 'home', 'cart']","[3.07, 4.3, 4.71]",2025-02-01 21:29:52,7,17.81
4c2036ce-2583-4450-bb53-c7ce5efcde18,2.1.0,Tablet,"['contact', 'profile', 'cart', 'home', 'login']","[1.7, 2.21, 4.63, 4.61, 1.34]",2025-02-03 23:35:04,6,18.42
b8c0682d-6788-4a1a-996a-a251d7bad387,1.1.0,Tablet,"['profile', 'cart', 'contact']","[1.59, 4.58, 2.05]",2025-02-01 16:03:14,5,20.66
27f84623-3e78-4388-80f8-8d6d8dd38ea7,2.1.0,Desktop,"['profile', 'checkout', 'contact', 'cart', 'settings']","[2.28, 4.52, 4.17, 2.06, 4.43]",2025-02-02 18:41:29,6,29.22
85920388-47e4-42a9-a0a3-15e1bb356a28,2.1.0,Mobile,"['login', 'profile']","[4.4, 1.4]",2025-02-03 02:31:46,6,7.28
56d549d0-c355-47d2-aa61-bbc37a8ad6e1,2.1.0,Tablet,['cart'],[2.56],2025-02-01 15:34:34,9,12.6
1d2d5715-8f2e-4719-a1fe-4c8eb4011053,2.1.0,Mobile,"['checkout', 'login', 'settings']","[1.59, 4.15, 2.57]",2025-02-03 14:05:41,8,9.55
056096d8-1242-4be8-83c9-469ace7c3690,1.2.0,Desktop,"['cart', 'login', 'home']","[2.63, 4.08, 3.09]",2025-02-03 04:19:29,10,9.04
8e26e7a6-d08d-4e70-bca3-c7b2790fa018,1.0.0,Tablet,"['settings', 'login', 'contact']","[4.25, 3.81, 2.63]",2025-02-02 09:54:02,1,11.35
002a5944-641b-4f1b-b5fc-013f85016bf6,1.2.0,Desktop,"['help', 'cart']","[1.49, 1.66]",2025-02-01 08:37:08,2,24.98
