Customer ID,Date of Last Purchase,Number of Transactions in Last 30 Days,Total Spend in Last 30 Days,Frequent Product Categories,Response to Marketing Campaigns
0734fff3-abb1-4c07-8dd5-584492080340,2025-02-01,11,342.98,"Clothing, Furniture, Groceries",Ignored
08f69c40-a5d5-4468-ad10-44df78b2f899,2025-02-02,12,662.64,"Toys, Furniture, Health & Beauty",Converted
9aa97ecd-fa34-49b9-abd3-226ffa2fc930,2025-02-03,20,1307.65,"Health & Beauty, Toys, Furniture",Clicked
a32dcdb0-127b-4d61-ac0d-fbaac6d3b334,2025-02-01,13,1452.69,"Clothing, Electronics",Ignored
d98a19a4-5b2b-4d52-b2a3-adea1a9bf776,2025-02-02,11,205.33,Books,Clicked
409e0597-bdc2-4698-aa14-de1b8466e1ab,2025-02-02,10,1099.34,"Books, Health & Beauty, Groceries",Clicked
c72b6dd0-d99b-4073-9e50-851b2fb3e206,2025-02-01,10,515.81,"Books, Toys",Converted
cf9c66a1-4847-4668-a119-f1909385ccfd,2025-02-02,13,972.11,Health & Beauty,Converted
1d2000f1-796b-4ef3-84a5-e3b6d80a66c2,2025-02-03,16,1104.21,Furniture,Ignored
9ce50258-851e-40fc-b453-e458624dbde6,2025-02-02,6,1416.6,"Toys, Clothing, Furniture",Clicked
cb4cd33e-4d9a-4eb8-9326-7e66541e43f0,2025-02-03,4,863.77,Clothing,Opened
bb52202e-7a20-4c0c-8212-4293db50e9da,2025-02-03,15,1832.66,"Furniture, Toys",Opened
09d681f1-c530-4a3e-8c20-122a19dcbfd2,2025-02-03,6,1998.03,"Furniture, Electronics",Converted
c700f12a-d2a5-43b7-a06c-5c820cc959f3,2025-02-02,19,1301.59,Health & Beauty,Converted
49804569-06d1-4c24-9a22-8b98ec7a7281,2025-02-02,4,1244.08,Electronics,Clicked
502a32ed-ca46-48e3-82ea-b1bf8689c0e3,2025-02-03,20,839.73,Books,Converted
90858fb8-8e53-4028-9604-846bf3c34905,2025-02-02,20,464.27,"Groceries, Clothing",Converted
28138d44-8f3c-4fa5-ad8c-9457637ec988,2025-02-01,10,186.68,Sports,Ignored
5a4afc3f-17f7-4eaf-80b7-684ade754ff4,2025-02-03,20,150.4,Health & Beauty,Ignored
d01c29ee-195d-4b9f-bb93-1a73067143a8,2025-02-02,5,983.25,Toys,Clicked
aaa53d17-9244-4c6d-967a-a24f5479454f,2025-02-02,6,929.62,"Clothing, Furniture",Ignored
1f01bfd5-7c71-4443-8500-63667e0351ff,2025-02-03,3,1589.41,"Health & Beauty, Furniture, Groceries",Ignored
d9f7c51e-6561-498e-833e-9b0dc4113120,2025-02-01,8,706.82,Health & Beauty,Clicked
21bb0b5d-b9f3-4195-9699-9054a7b04c00,2025-02-01,15,1443.74,"Books, Sports",Ignored
3f349884-3a70-46fe-a1dd-0c24aa5f9da3,2025-02-03,2,778.39,"Health & Beauty, Electronics, Books",Ignored
7eff5fea-6d6a-4587-bc46-eb2cbfda3d8d,2025-02-03,15,1603.85,"Books, Electronics",Ignored
c414ebb4-266a-440c-8b93-52d75d149d07,2025-02-01,9,77.07,"Clothing, Electronics",Clicked
03059d7e-6c4b-462f-bad7-b702c6574ad8,2025-02-03,16,1880.8,"Groceries, Books, Clothing",Clicked
269e759b-7f3f-4f98-a109-257bbd529362,2025-02-02,17,337.82,"Sports, Furniture",Converted
790e5842-da94-454f-a616-094c7c35df0d,2025-02-01,8,547.19,Furniture,Opened
5de92d43-b2a4-4409-aa38-c320ba4ef952,2025-02-03,2,843.82,"Groceries, Books",Clicked
4ce3bb9d-f103-4175-a3f2-ef446191a15a,2025-02-02,12,119.4,"Toys, Health & Beauty, Furniture",Converted
92e72314-70d8-4424-83ea-94a23931af40,2025-02-02,18,843.8,Clothing,Opened
350b4235-d4ce-4fec-bb95-b08eebc6435e,2025-02-01,1,1014.73,Electronics,Converted
28a574a7-aa24-46b2-81ea-1fd20b69b86b,2025-02-02,11,778.87,Toys,Clicked
bc5d00b0-e30d-4a38-88b3-e5af777dc57b,2025-02-02,2,619.03,"Clothing, Sports",Ignored
bd94f339-e289-4b16-b3c3-54d7ba90c9df,2025-02-02,16,1679.58,"Books, Groceries",Converted
f06ea769-afe8-4030-a515-b4bd092698c1,2025-02-02,16,291.97,Health & Beauty,Opened
fea40e67-e0c4-46f4-bcb1-237fea471a81,2025-02-02,20,1607.67,"Clothing, Health & Beauty",Opened
0d3671ce-851a-4b3f-9981-d0209ea7984d,2025-02-03,13,1925.51,Furniture,Ignored
8c2761be-b403-499d-aa33-f10f7b190932,2025-02-02,11,822.42,"Books, Health & Beauty, Furniture",Ignored
8d633627-84e1-40ad-b064-216fe7de7e01,2025-02-03,18,330.04,Electronics,Clicked
40b2fbbe-53a9-450e-97e5-fd70d3e59955,2025-02-03,10,480.71,"Books, Toys",Opened
75cfe631-4195-4285-b88a-9e43685308aa,2025-02-03,1,735.34,Toys,Converted
79111090-3d72-43a2-906e-a61fc125ab53,2025-02-01,18,139.87,"Electronics, Health & Beauty, Sports",Clicked
3a8df939-d7f9-414f-94f3-ca4278a1c8c6,2025-02-01,1,1229.91,Health & Beauty,Clicked
cf2f0ab0-0dfe-4a29-8e52-b3ff4f7622f3,2025-02-03,5,490.94,"Toys, Clothing, Books",Clicked
72e67f64-8e97-4b00-ba71-89e6a35bfd2d,2025-02-01,11,1952.64,Furniture,Opened
6a6fbf50-25c4-42a6-ab2b-c7134d254448,2025-02-03,15,1852.23,"Toys, Furniture",Clicked
7dba592f-b6f1-4c35-bdd9-1b84584417be,2025-02-01,2,402.0,"Toys, Clothing",Opened
64d83451-d809-4d65-8dc8-fe0fbbce6713,2025-02-01,12,589.34,"Health & Beauty, Groceries, Electronics",Opened
eb9afeb1-c592-48b1-bf31-17d3f558bd51,2025-02-01,15,1277.86,Toys,Opened
9c3685dd-6e60-40da-a3d8-d965d4938bd1,2025-02-03,11,1156.72,"Groceries, Furniture",Converted
f705f6a9-b3ae-496a-8667-920737fb5bdd,2025-02-01,18,706.61,"Furniture, Electronics, Groceries",Opened
26fd1691-2f6f-442e-b1ec-d89b5446e75d,2025-02-03,1,922.9,"Toys, Electronics",Converted
a1cbb19b-f241-4ca8-ab76-b450a8ca007f,2025-02-01,9,1554.75,"Electronics, Clothing",Opened
56eda53d-7ee2-47cc-bca5-586f47c976ec,2025-02-02,1,1775.53,"Health & Beauty, Sports",Converted
a70cd9be-896f-41ad-ab75-e425c6f17c3f,2025-02-02,8,1282.13,Electronics,Clicked
6ea04319-9efd-47bc-a7a3-2387b89526a4,2025-02-02,2,997.39,"Toys, Clothing, Furniture",Ignored
b551e6e5-3158-405f-b4d6-e877b4605673,2025-02-02,7,770.7,"Sports, Toys",Clicked
8145d006-aa17-472d-9fcc-b93c0415549b,2025-02-03,10,632.53,"Health & Beauty, Sports",Converted
d826c6eb-8179-4b26-9160-f54d3741a838,2025-02-03,19,1278.09,Clothing,Clicked
e70539b8-d454-448f-ab3b-43e2d61c39e2,2025-02-01,5,1837.7,Books,Clicked
c551f2b3-44e2-4591-b5d7-8e0c90aad169,2025-02-01,8,1714.82,Books,Converted
8cd65071-d976-4d6c-9b2f-4187be9bb064,2025-02-01,8,184.51,"Groceries, Sports, Clothing",Opened
26bef2c5-c79d-4f40-91cc-0217210e8690,2025-02-03,8,1629.92,"Books, Toys",Clicked
4be94b9f-0b90-449e-966f-50b4c1f77021,2025-02-03,13,522.16,Sports,Opened
a7b07680-f973-44ae-a8b5-63e7603200b6,2025-02-03,4,1746.92,"Electronics, Sports",Converted
ca25560c-4b8d-4357-86f9-d9a7468ae442,2025-02-01,3,246.46,Books,Clicked
6930bc0e-a21b-4d80-a574-8130ca91f990,2025-02-01,13,713.6,"Clothing, Books, Groceries",Ignored
75b0116b-d340-4321-8b3a-30b6ac813d58,2025-02-03,17,1855.71,Electronics,Ignored
f0dd7ff7-3cd1-4743-94f1-7b3106f87ac9,2025-02-01,8,573.69,"Electronics, Groceries, Furniture",Clicked
3f331b32-c73e-40a6-a278-050cf364614b,2025-02-03,9,1926.72,"Health & Beauty, Furniture",Opened
7ca5bcd4-8d17-4998-a9a5-10b2a92b56fb,2025-02-02,20,1923.82,"Sports, Furniture, Health & Beauty",Ignored
4c1fb794-dd98-41a9-b03f-d51afee248af,2025-02-03,14,796.99,Groceries,Ignored
bbb47c7a-7208-4c1b-8562-ef3e08bdfb62,2025-02-03,6,1218.62,"Books, Electronics",Clicked
b2d65f8e-6e5c-4d21-8165-aa084b287ab3,2025-02-02,14,901.85,"Toys, Sports",Opened
26b22017-dffe-4135-9ee3-40c372a74cf6,2025-02-03,13,532.28,Clothing,Clicked
bacc6103-4ace-4d9b-b328-65f4a1169f35,2025-02-01,9,1634.31,Groceries,Clicked
0c9d2e44-484c-4113-b8eb-a41436cef4e8,2025-02-03,19,1915.63,"Health & Beauty, Toys",Ignored
327bbdbe-8ab2-4384-beff-b477c405fb08,2025-02-03,18,448.46,"Toys, Electronics, Furniture",Ignored
4462600f-655c-49ba-895f-d81c17793c54,2025-02-02,7,721.34,"Clothing, Furniture",Ignored
694fd64b-f836-407a-94f5-928e3c5ea74a,2025-02-03,12,1132.64,Clothing,Clicked
2a2d217b-8d39-44de-bb94-8106c10f2341,2025-02-03,8,1436.21,"Books, Sports",Clicked
e1f93478-66f4-41ca-a847-3da6684a3ec7,2025-02-01,4,1196.58,Groceries,Converted
a69ecd67-1d49-4df0-bf51-f5b509d8670d,2025-02-03,12,1311.58,Furniture,Converted
6b76a6e3-d36d-4d3b-8362-a0bc2080af22,2025-02-02,15,1810.43,"Health & Beauty, Clothing",Opened
fdbd9916-e9d1-4cf8-8f78-0452b0a78e08,2025-02-03,17,293.02,"Sports, Clothing",Converted
25bf6f62-eb99-4911-b4fe-82cc9ddaa1f5,2025-02-02,19,1127.63,Books,Opened
c6e6dd03-f53e-49d2-bf19-727281f0bcda,2025-02-03,2,1685.58,"Sports, Health & Beauty, Books",Opened
3fe1d2bd-ce07-4e53-88bd-528eccce722b,2025-02-03,15,919.5,"Clothing, Books, Health & Beauty",Converted
e26a7b7d-f785-437f-9fca-887d9de071e8,2025-02-01,18,579.79,"Electronics, Health & Beauty, Sports",Clicked
d122b5c9-613f-4297-9805-3983f496f506,2025-02-03,12,1306.7,"Electronics, Groceries",Ignored
e8192246-bcf9-46a0-9dc6-960d24b4fabf,2025-02-02,9,1181.39,"Toys, Clothing",Converted
89985047-8dc2-4713-a06c-ddfbfaac087d,2025-02-01,10,1174.09,"Clothing, Toys, Furniture",Clicked
6f959562-af4c-4f9a-a145-7256dcd554ab,2025-02-02,18,187.35,Clothing,Converted
e65c50cf-7ecb-4233-bfb8-266b26dd88f5,2025-02-01,2,464.52,"Electronics, Health & Beauty, Toys",Clicked
fefaf434-3672-45b1-85e2-632ea76cd0f6,2025-02-03,15,1589.08,Clothing,Ignored
393f5fe4-cac0-4b18-b98c-58479909a971,2025-02-03,7,1827.5,"Books, Toys",Opened
15f7c77f-0354-438f-af1a-6a701cd80519,2025-02-03,12,451.92,"Clothing, Health & Beauty",Converted
32a15f1c-8640-46d2-bcce-444dddfe6c58,2025-02-03,12,1081.98,Sports,Converted
aed0f354-10cd-414a-8ce2-af28761c0fe7,2025-02-01,5,1425.8,"Furniture, Clothing, Health & Beauty",Opened
a6a5c7f5-8f9d-4856-9557-8e99782140b4,2025-02-01,17,755.95,"Clothing, Furniture, Electronics",Clicked
fb6d7e7c-023d-438b-9b87-b42ab3c1261c,2025-02-01,16,1631.21,Toys,Ignored
59b6e4b0-2d93-45d7-8720-9407cc1c62b9,2025-02-03,4,1186.59,Toys,Clicked
fb3a501d-c6e3-49e3-a819-4e7388d4c5bb,2025-02-03,11,1201.64,"Electronics, Health & Beauty",Ignored
7bf3a815-d832-477a-9fb2-48c211f64ce9,2025-02-02,16,870.2,"Furniture, Health & Beauty, Books",Converted
7717165a-b05d-4161-9fd9-13cf9b6266a1,2025-02-02,14,1125.17,"Health & Beauty, Groceries, Toys",Opened
e4a43598-ee86-41c5-886b-4c275c83bd79,2025-02-02,5,1919.16,Groceries,Opened
5d360f23-5bb1-46bd-a42d-40c19521e9c3,2025-02-01,13,554.29,Books,Opened
b902baa3-30e7-4703-85c1-a31ab48ebd7f,2025-02-01,4,127.42,Toys,Opened
99389c42-e632-4152-a3b8-d44fde6ea42b,2025-02-02,13,531.86,"Clothing, Health & Beauty, Furniture",Opened
818ff865-b3a3-47e7-963a-be1c52380114,2025-02-03,1,499.2,"Toys, Clothing, Sports",Opened
5740a66c-06d6-49d2-9473-71987bf8553e,2025-02-01,19,1595.26,Books,Opened
bb70695f-1dfe-48bb-b246-e1483392576b,2025-02-01,9,845.67,"Toys, Health & Beauty",Opened
f036f403-497a-4551-8460-12d9bbb09815,2025-02-02,2,1312.86,"Health & Beauty, Electronics, Furniture",Opened
39612b0c-dbbe-499d-bf8f-5cbb33782df1,2025-02-01,18,831.34,"Books, Furniture, Health & Beauty",Clicked
9ab50e7e-5eca-476d-8d5b-de592a7e53f4,2025-02-02,9,1074.42,"Furniture, Toys",Ignored
0b822436-1f24-4864-9053-72bde2df74be,2025-02-01,1,68.34,Books,Clicked
33611985-b89e-4583-8681-70f4fc93dcad,2025-02-03,12,1941.78,Health & Beauty,Clicked
af0f0905-a494-41f8-9ea2-d501f9387cc1,2025-02-03,12,443.34,"Health & Beauty, Electronics, Books",Converted
3be074c2-528c-4cf3-b37a-08b2fbe266c8,2025-02-02,8,1621.97,"Furniture, Sports, Electronics",Opened
62e1fe92-544f-4503-81f1-512258dfa473,2025-02-01,8,885.87,"Health & Beauty, Electronics",Ignored
ad912022-cb2d-45f6-8e6a-b295f6757877,2025-02-03,8,744.13,Groceries,Converted
448dbcb8-76c6-4299-b5ff-28a85e4c6516,2025-02-02,1,1886.0,Electronics,Opened
57c41454-fb02-41f3-9901-3dea75a91a75,2025-02-01,1,1444.73,Books,Converted
5dfcd7ed-acac-4c57-9f5c-11cb01b3b2fe,2025-02-01,14,1588.88,"Clothing, Toys",Converted
ba5f6ef6-8a70-4636-8745-5af8949623a1,2025-02-02,13,182.89,"Groceries, Clothing, Furniture",Opened
d4debc07-f4dc-4edf-8655-d8f6e70fc78b,2025-02-03,1,1352.2,Clothing,Ignored
df2c7a1d-1098-42ab-95a7-b9d92344e000,2025-02-01,1,878.17,"Toys, Sports",Clicked
7269819a-0ba9-473a-ad4a-c788fd975177,2025-02-02,19,127.43,"Sports, Toys, Health & Beauty",Converted
460be429-a04b-4604-96e4-82b08062387f,2025-02-02,1,1267.65,Toys,Opened
c925256b-79df-4a01-9b2f-4a0ad2f60b81,2025-02-02,16,1994.76,"Sports, Electronics",Converted
e2c3bdf3-ba0d-460d-96d9-1dc308ee7018,2025-02-01,15,1857.5,Clothing,Opened
0e6d661a-2a21-47c5-a3bb-813f2ce737eb,2025-02-03,13,908.97,"Health & Beauty, Groceries",Ignored
01b7923f-d700-4358-bf5c-5c20c797546f,2025-02-03,11,1741.88,Electronics,Opened
cbd5474c-ac72-4568-a3ea-61db1942db11,2025-02-03,8,1997.85,Books,Opened
a84954b5-f4bd-4556-a6fc-424a91a29a2b,2025-02-02,12,1166.22,Furniture,Ignored
bd5c69af-2d98-4615-9424-d096461ed064,2025-02-02,20,1565.48,Groceries,Opened
f3dc5634-dc95-41d6-a11f-3883c2631789,2025-02-01,7,1295.89,"Furniture, Electronics",Clicked
04a099ae-5bc7-46ca-a043-723299e2c52e,2025-02-02,1,926.2,"Electronics, Toys",Opened
29b7653f-3fbc-4e71-8d2c-d0637a1b3eb1,2025-02-03,7,413.61,"Electronics, Books, Furniture",Clicked
d00e6717-ee02-4573-95d2-fde59a2611af,2025-02-03,12,719.73,"Books, Health & Beauty",Clicked
0dc4f20d-7251-4bc6-80f0-c91b90e9836f,2025-02-03,17,1331.86,Sports,Clicked
c4998656-3c1d-4575-898e-441b57ee129d,2025-02-01,10,1061.04,"Electronics, Groceries",Opened
057769cb-ce73-4f7c-beaf-b21e51a4436b,2025-02-03,7,770.63,Electronics,Opened
bbe834fd-2b3b-4736-83fc-5e2018838419,2025-02-02,1,1698.18,"Clothing, Health & Beauty, Groceries",Ignored
0b3d47f7-c323-4587-94dc-b15f0047ece2,2025-02-01,4,1628.12,Books,Clicked
2887fed4-9ab5-4024-9816-d38920c00f11,2025-02-03,13,219.16,Books,Opened
ac83050c-54ad-4523-b375-9752233e4651,2025-02-01,1,894.6,"Toys, Groceries, Furniture",Clicked
c42a7dad-87ce-4988-8dbb-c94aa6ebcadd,2025-02-03,14,156.94,Toys,Ignored
ac6a1461-2611-4bdf-a381-b0dc28b81cde,2025-02-01,3,1820.82,Groceries,Ignored
6dfa6c2d-d610-456b-a373-ff33dfd285c8,2025-02-03,5,1295.49,Books,Clicked
97e1f178-2ef4-459a-95ad-f7a992f08184,2025-02-01,3,245.25,"Groceries, Clothing",Clicked
1bafc10a-c4c9-4e5c-82f1-a3bd05dbac99,2025-02-01,9,248.95,Books,Opened
6fcb822a-490a-4833-b713-41f8f09470e5,2025-02-02,3,693.06,"Electronics, Health & Beauty",Clicked
cd06de8b-2892-4cd3-8b6e-30570d7c8cb6,2025-02-01,2,1495.43,"Furniture, Clothing",Ignored
b3efa82b-4d4e-4ef3-94e1-341cc767e4c2,2025-02-03,7,1683.66,"Clothing, Groceries",Converted
02c476bb-0b32-461d-97ac-2f8cd954b68c,2025-02-03,2,562.61,Clothing,Opened
fe5a2992-c587-4fef-9407-8404614a4238,2025-02-03,14,780.64,"Toys, Sports, Books",Opened
0576abfb-00ce-4fda-a0a1-690202fab3c3,2025-02-01,10,811.7,Clothing,Converted
5beffff5-50a5-4f58-b27f-9fd9b841912a,2025-02-03,13,225.58,"Clothing, Groceries, Toys",Opened
a3e6436d-0a7c-4a55-b0d0-7bdda8fda31f,2025-02-03,11,1069.75,"Toys, Sports, Electronics",Ignored
9473022b-7c72-4721-8d2b-97747a0dfa41,2025-02-01,15,359.28,Sports,Converted
ca07122e-d83b-4b77-9e05-2e2995f97dc5,2025-02-02,16,686.2,"Electronics, Groceries",Converted
439390b8-ed13-4e9d-aed2-0ea245d86f95,2025-02-03,7,1238.76,"Electronics, Health & Beauty",Opened
bd93b8cb-95df-4572-acb2-1c8977ccf44f,2025-02-03,7,1105.59,Toys,Clicked
0b4bee4a-bd42-4ffc-81f6-71adddf82e32,2025-02-01,5,1049.1,"Health & Beauty, Toys, Furniture",Clicked
54eff691-a90c-4aa8-b92b-e70bfc44296d,2025-02-03,10,1130.43,"Toys, Books",Opened
39a74707-d831-43db-a571-2c9013947497,2025-02-02,4,1822.52,"Health & Beauty, Furniture",Opened
e4a100a4-794d-49ca-b55b-869dd4d982a0,2025-02-01,12,888.87,"Toys, Books, Health & Beauty",Ignored
58fd7209-f797-4b59-a9c5-2e4fafe9c7ea,2025-02-02,5,759.12,"Sports, Electronics, Clothing",Opened
5cf6335d-a246-4e12-9e5d-3249fe768349,2025-02-01,6,214.71,Books,Opened
f1252bfe-b547-4ca2-bafc-9324a242fb58,2025-02-01,10,66.38,"Health & Beauty, Sports",Converted
dcf53cb3-b456-4f6f-9541-89d5a3fb74e3,2025-02-02,19,416.91,"Groceries, Electronics, Furniture",Opened
74402ac9-ef0f-4484-8b35-0e06f210347e,2025-02-03,20,53.99,Books,Opened
63101e56-47af-45a5-9828-16c41af95421,2025-02-03,20,1232.35,Electronics,Opened
9c7965ac-3d8b-491f-a33e-7b5b163459ad,2025-02-03,11,520.01,"Toys, Furniture, Electronics",Converted
fa7663a5-7b63-40d7-ae4a-090e02f3f354,2025-02-03,8,168.86,Sports,Converted
344b5122-3518-4e9f-9d94-6af7c8669f82,2025-02-02,14,377.86,Furniture,Ignored
2d7a0f2f-e3a1-4ea1-8069-1832b9c9f2c2,2025-02-02,14,429.18,Health & Beauty,Converted
fb2d1248-d8ec-4a13-9d76-0beacc452d4b,2025-02-02,11,1019.74,"Clothing, Health & Beauty, Furniture",Converted
f0399ae6-114e-4db2-b6c0-0056d0d2de1a,2025-02-02,6,569.17,"Books, Sports",Converted
7dac0dce-a763-4f3f-a9c2-7a59d8396f2c,2025-02-03,12,1725.39,"Electronics, Furniture",Clicked
65cd5530-22ea-4764-89e2-5714ad8e0511,2025-02-02,4,137.57,"Furniture, Books",Ignored
669b95fa-01c1-4803-813b-517ec506b585,2025-02-01,20,430.05,"Toys, Electronics",Opened
6f832221-599e-409e-a479-1d6c65bf96b3,2025-02-03,13,176.38,Groceries,Converted
d463aef6-4fab-443e-8ca2-b1a1c8627bef,2025-02-03,12,792.37,"Furniture, Clothing",Ignored
8ef637cb-e39d-43c3-8844-bed8c8e2cb4e,2025-02-02,8,453.58,"Toys, Furniture, Sports",Converted
f3fb76f2-8632-49de-8768-3b196994aa60,2025-02-02,14,1453.83,Books,Clicked
b6f991c5-07ae-4527-b53b-6418a8fc69ab,2025-02-01,12,1098.77,"Groceries, Electronics",Converted
47690b75-d59c-4bd2-873d-8daedb28aece,2025-02-03,14,773.96,"Health & Beauty, Groceries, Furniture",Clicked
51008806-6d6e-4bb5-8140-3b051448b52a,2025-02-03,1,933.22,"Groceries, Books",Converted
65631d64-2fe1-4db4-bd00-fa3f67b0be0a,2025-02-03,16,270.43,"Health & Beauty, Books",Converted
beea434c-8742-46b1-b547-09cfae08811e,2025-02-03,6,1618.96,"Toys, Sports",Ignored
78deb42f-84b4-4887-b7cb-8a9d71cf3b50,2025-02-01,1,630.19,Health & Beauty,Ignored
c0821953-9edd-413d-a01b-65bb43d4edd3,2025-02-03,20,229.61,"Health & Beauty, Groceries",Clicked
417f5bbc-39cb-411f-9f23-85409ad66747,2025-02-03,12,1078.56,"Electronics, Toys",Converted
0a5b367c-a125-46f6-84ef-14234b9f413d,2025-02-01,9,273.87,"Electronics, Health & Beauty",Clicked
f4265e7c-42f1-4a78-872b-c0dfb401dfcc,2025-02-03,15,1378.69,Toys,Converted
9ca63f6d-35de-464f-9e93-f9ee0cb8dc0c,2025-02-02,12,1634.77,"Sports, Toys, Books",Ignored
a583386e-6353-4fef-9777-25ff7798483a,2025-02-01,9,1431.41,"Sports, Groceries",Converted
7730bebc-7068-4ca0-b7ee-a11f11da0fcc,2025-02-01,11,738.09,"Toys, Sports, Furniture",Converted
9b7313db-760f-4917-a86a-7fa7832d85cf,2025-02-03,4,1536.02,"Toys, Clothing, Electronics",Converted
410821e8-3879-4822-9008-326ff3026b5a,2025-02-03,20,263.33,Clothing,Clicked
6bfbe4f8-3fb6-424c-9500-b310f2292752,2025-02-03,6,1114.06,"Health & Beauty, Electronics",Ignored
dd7ae6b5-6a15-4e48-ac7b-0f24e884a2cf,2025-02-01,4,1118.94,"Books, Sports, Groceries",Opened
84a5f50f-ebff-4f4b-a036-c5589072f075,2025-02-02,13,967.17,Groceries,Opened
9002e126-c8e7-479b-9ecd-06fa8d8ab38e,2025-02-03,4,1272.64,"Sports, Groceries, Clothing",Opened
7b5f7ce0-5e01-4556-ae97-20bd59535859,2025-02-03,18,311.5,"Toys, Sports, Groceries",Ignored
74072450-1e18-459b-b8a2-cd9073c8ba72,2025-02-02,5,727.75,"Books, Clothing, Toys",Converted
bab5c7f0-87de-4306-8d1e-418fe40c32c4,2025-02-02,6,510.71,"Health & Beauty, Groceries, Electronics",Ignored
d29f5667-801e-44d8-af11-80c5436cdb49,2025-02-02,19,348.41,"Furniture, Clothing, Groceries",Ignored
e151a47a-ad87-4c46-a864-9c7fd041d4be,2025-02-03,18,1158.06,Groceries,Opened
5b28bcd0-2351-4cf7-b60a-f0d11d37237f,2025-02-02,6,673.39,"Electronics, Toys, Sports",Ignored
7308e827-a251-4369-825d-9f058767f114,2025-02-01,17,392.28,"Groceries, Toys",Opened
65ecb4cd-50dd-41c5-9e51-eddc70892ff7,2025-02-02,9,1624.77,"Furniture, Toys",Clicked
becd5c29-34fe-45d1-9c1f-e464450cd793,2025-02-03,3,361.7,Sports,Converted
a3e87d4f-fa2d-4cb2-b95a-cbb4a2dc0233,2025-02-01,19,1178.39,"Health & Beauty, Toys, Sports",Opened
99e600d2-285a-465b-9bb8-78814bf1a2a2,2025-02-01,5,1500.07,"Groceries, Electronics, Books",Ignored
08678750-641b-4d0d-b0d0-9ba5df93f7ae,2025-02-02,12,1178.92,"Toys, Furniture",Opened
823853a7-5c0f-4046-b354-3ad45b1324e3,2025-02-02,2,712.82,"Electronics, Health & Beauty",Converted
4737a928-c86e-4dfa-acc4-df30e2e40b88,2025-02-01,9,1573.04,Clothing,Ignored
c1bc4196-8236-433f-b325-4068f266a003,2025-02-01,18,642.63,"Books, Electronics",Opened
761eb84c-556a-4931-ae44-990f6eb87ec8,2025-02-02,7,1172.51,"Furniture, Groceries",Opened
2f5386e3-47cd-4b80-9e5c-4d22d40951f4,2025-02-01,5,1978.11,"Health & Beauty, Furniture",Opened
534bae80-0e69-4930-b8b9-8c4b797692f2,2025-02-02,4,328.77,"Toys, Furniture",Clicked
77ce4bb3-b2e7-47df-a736-8a0839a42ded,2025-02-03,18,362.98,Furniture,Converted
82429897-976e-4ee4-8b6f-098392be779b,2025-02-02,13,1419.21,"Health & Beauty, Books",Ignored
56088425-b53d-4b3b-9fdb-ba1a3fcf76c7,2025-02-02,5,1927.19,"Groceries, Books, Toys",Opened
90bdb69d-2eba-4321-8d05-ad11e674f98f,2025-02-03,18,784.43,"Furniture, Electronics, Groceries",Converted
2ce0d0c6-75cc-413f-bb91-5a7d8f3ffe2d,2025-02-02,2,1431.24,Health & Beauty,Ignored
5fcbfd56-2223-4ce6-9f1c-f152c6985c00,2025-02-01,8,270.32,Furniture,Clicked
c2ba14f7-fb27-47ba-89e1-71d4e3867dd6,2025-02-02,5,1829.96,"Electronics, Clothing",Opened
bf5630b2-8c9c-44d4-93aa-59c158e7dc20,2025-02-01,1,1293.58,"Furniture, Health & Beauty, Electronics",Opened
cb080bac-c9aa-4b9c-ac31-c6eae861ab54,2025-02-01,14,1290.08,"Books, Clothing",Opened
5e7059a6-cb89-4519-beb8-43e317556ba4,2025-02-03,2,915.55,Electronics,Clicked
6990942a-7db7-4e79-9e94-60a6e3c79dd7,2025-02-02,19,1752.76,Furniture,Converted
1b59997d-1a37-4900-88dd-cee940578bbe,2025-02-01,19,495.81,"Clothing, Sports",Ignored
a29608cc-28b4-468a-a378-25e0e133a11c,2025-02-03,6,999.47,Groceries,Clicked
6122283b-d679-453b-afce-d1731b060bbc,2025-02-02,19,1055.35,"Health & Beauty, Furniture",Converted
31abf2e6-d02c-479f-8147-04b9a7230ccf,2025-02-03,12,1425.04,"Furniture, Health & Beauty",Converted
dbbf01f7-8182-4eb6-95db-b933144f1471,2025-02-01,5,933.31,"Furniture, Electronics",Converted
5282a5e0-806f-4bbc-8c98-d13ee6a1f3d3,2025-02-03,12,750.74,"Sports, Electronics",Ignored
fe269153-0c79-4f36-8332-48dc13809d4b,2025-02-01,2,1959.27,"Books, Electronics, Furniture",Clicked
1abcc9dd-1c37-454b-a8d3-a786b698f967,2025-02-02,19,1979.21,"Toys, Furniture",Ignored
6cbeb094-cf98-4a4a-888f-99716fba5aaf,2025-02-03,9,1530.42,"Books, Toys, Sports",Converted
20363fd6-2517-4b85-b5e2-95ce1113ef46,2025-02-02,2,1691.22,Books,Ignored
95ff8c1c-b66f-4372-b6cf-4b5ee6f9f53a,2025-02-03,3,902.82,"Health & Beauty, Books",Opened
9a1a9fee-587e-4bc0-8ff2-32347a59328d,2025-02-03,11,1223.97,"Health & Beauty, Clothing, Sports",Clicked
df790add-64a7-4263-a935-2c6e57988c48,2025-02-03,10,969.75,"Clothing, Sports, Electronics",Converted
cd675876-d6d3-4706-9178-9d57e4b50036,2025-02-01,14,1686.37,"Health & Beauty, Groceries, Furniture",Clicked
