Customer ID,Credit Score,Loan Type,Loan Amount,Loan Status,Application Date,Decision Date
f53c5b09-d087-43ef-bbd1-93aa769d8349,718,Student,25538.64,Rejected,2025-02-01,2025-02-11
0a79af2f-3b09-4c8c-957d-e5ef051a49d6,687,Auto,27359.18,Rejected,2025-02-01,2025-02-04
8c987f46-61f7-4c48-95f6-e00befb7859a,608,Business,71903.25,Approved,2025-02-02,2025-02-03
5434e64a-84c6-4caa-9766-bdf1c614a31d,400,Business,170151.48,Rejected,2025-02-03,2025-02-07
30562f09-968a-4479-933d-ba04512405c5,473,Personal,30185.77,Approved,2025-02-01,2025-02-02
aca576e8-5f09-4a9b-bc25-cfca48ab338c,585,Auto,23984.28,Rejected,2025-02-01,2025-02-10
36c72d54-28f6-4274-bed7-2649949a869e,492,Home,394075.74,Pending,2025-02-01,
c8097ad4-cd50-4f7a-a1d7-bbb97a3733c0,462,Auto,22472.83,Approved,2025-02-03,2025-02-17
33a168c0-7ec8-4132-ad66-d40aa11103eb,588,Auto,32815.08,Approved,2025-02-03,2025-02-05
4c58a7b0-30fc-4717-bf4a-7bc6edfed57a,403,Home,419883.45,Rejected,2025-02-03,2025-02-12
838f60f4-11ea-4d24-9864-5cdf043c1958,454,Business,137293.15,Approved,2025-02-02,2025-02-12
dba678d9-a885-4633-acf1-282bb12eb3a0,378,Auto,44822.15,Pending,2025-02-03,
318af9c7-7bad-4bc1-a889-32a545bc8ee4,370,Home,392691.27,Approved,2025-02-01,2025-02-09
67387d48-4db9-4329-974a-c716657effdf,625,Personal,38797.56,Rejected,2025-02-01,2025-02-05
8f294834-9032-404d-99c7-fb1c12977714,510,Personal,42800.13,Pending,2025-02-02,
e95631cb-44fb-4cc2-9fd8-286dd3c52246,515,Student,29795.11,Pending,2025-02-02,
d2548695-e611-4daa-bb9d-332b9cb8a88e,657,Student,15405.0,Rejected,2025-02-02,2025-02-06
fcd50bbd-e92a-4ea1-8dcf-a87b57b11351,414,Student,8686.88,Approved,2025-02-03,2025-02-13
b7de0238-8600-434d-ba65-d2e75a5a7374,564,Business,197638.91,Rejected,2025-02-02,2025-02-02
c4659ab5-fad4-44ca-912f-67031cfedb25,568,Auto,10804.27,Pending,2025-02-01,
bb314834-988a-469e-9544-1804a8a1450c,700,Auto,48478.21,Rejected,2025-02-03,2025-02-07
c08a8d7d-ef04-4e28-9743-dc344fab4a32,411,Auto,43187.45,Rejected,2025-02-03,2025-02-08
40581960-5cac-4331-80e3-eae1de3f0fe2,831,Personal,26232.24,Approved,2025-02-01,2025-02-07
5db727d3-8536-42d7-8883-c2622a305f3b,348,Home,169906.11,Pending,2025-02-01,
9a543fcf-0699-44b4-8b36-9a7220d24134,366,Personal,12241.91,Approved,2025-02-02,2025-02-09
20068d80-53cf-44c4-a45b-5996fcdac518,329,Student,7733.75,Pending,2025-02-01,
a74b7589-1e0e-42ff-a8dc-aa02ffd197e1,614,Home,288269.13,Rejected,2025-02-01,2025-02-13
26f44911-449e-4ae3-ad60-e35f7a1d7f9b,583,Student,19277.86,Pending,2025-02-01,
bec6ef8e-e405-45d1-89ac-f231f9c2641e,504,Student,7677.94,Rejected,2025-02-03,2025-02-17
66ed5df8-8891-4f23-bc00-ba53d6d87b19,462,Personal,28008.24,Pending,2025-02-01,
3d96263a-6200-4516-b722-c6ca6f3f5fec,742,Auto,34694.38,Approved,2025-02-03,2025-02-09
464405d9-d779-4754-ad85-c3b3a6711674,503,Auto,24990.56,Rejected,2025-02-01,2025-02-04
8753ae50-27f1-427d-ac5f-58dfb2d544c7,356,Business,78187.14,Approved,2025-02-03,2025-02-12
7478eec8-4a13-4423-802c-1dcb917169f7,326,Personal,32411.52,Rejected,2025-02-01,2025-02-04
a91ca20c-3a9f-4393-8b34-8a4713b973e8,681,Home,267297.79,Pending,2025-02-03,
daaa971c-4537-4aaa-b52f-e827474edfc7,674,Home,416077.31,Rejected,2025-02-01,2025-02-15
62411ead-9b14-4cbe-a92d-8a951c313886,308,Student,5225.56,Pending,2025-02-02,
985cfead-5855-46a0-af7b-4693b85350ca,710,Personal,18677.79,Approved,2025-02-03,2025-02-03
b9a1f1c6-9b32-47f2-8d3b-418abad55624,444,Home,65759.26,Rejected,2025-02-01,2025-02-15
026480a4-0b47-42cb-9fec-1ab74d79653c,600,Auto,23553.49,Rejected,2025-02-01,2025-02-14
09961617-1334-486b-905e-9a4bd4f0b5a6,641,Home,171546.01,Rejected,2025-02-01,2025-02-14
f2cf227a-df44-447d-b5b3-4d2ef110c262,356,Student,29994.02,Pending,2025-02-02,
f6f6e3b5-49d4-4e3a-b102-abc4bb3826df,383,Home,259327.08,Pending,2025-02-01,
673e39c0-b203-45cc-8988-68e74f0f1103,719,Student,28742.22,Rejected,2025-02-03,2025-02-17
7b4dc081-4b23-40cc-b9fd-7505d89a8840,848,Home,319862.85,Rejected,2025-02-01,2025-02-01
e3ce34e8-b535-40ab-ad5c-c512ee8c3383,773,Home,269314.22,Pending,2025-02-02,
1991b213-55af-494c-98bb-b1b317da7c82,817,Auto,18971.02,Approved,2025-02-03,2025-02-09
9fb96284-1557-45ff-8aff-cce3ee12a023,347,Auto,16936.22,Rejected,2025-02-01,2025-02-15
7f3d1763-55e7-431d-8b6d-69d838d81c23,600,Auto,19961.35,Pending,2025-02-01,
a42e5b5f-1f9a-45fd-8e39-8f427d4e6ca9,652,Student,12755.06,Approved,2025-02-03,2025-02-11
c325d20e-e024-417d-8f1e-bc0355be5219,627,Business,116489.85,Approved,2025-02-02,2025-02-02
e4a2961c-f633-49a2-b1a3-1f643952e508,536,Auto,36686.66,Pending,2025-02-02,
ad93cad5-3940-4c64-828a-575dbd670f16,782,Personal,39981.71,Approved,2025-02-03,2025-02-07
21f1bcb1-6761-41b8-95b4-bc458d842847,534,Personal,26572.23,Pending,2025-02-03,
a296f89b-5455-4a21-afc1-498f84a49b8e,712,Auto,47398.01,Pending,2025-02-02,
9d9d8687-a131-4e10-96d7-67c1801b6c0a,674,Personal,38672.69,Pending,2025-02-03,
e481727e-84d5-4546-b12d-d03cc3eb82a6,354,Personal,33568.27,Pending,2025-02-02,
b8e2fb3a-63c0-42c1-97a2-ef986eb0f55d,316,Home,402711.05,Approved,2025-02-02,2025-02-16
2af39558-6eb8-4307-8cd4-5ea962ab8b98,788,Student,11169.97,Approved,2025-02-02,2025-02-16
2e6e8192-3a30-48b8-a77f-325d650650c4,752,Personal,34038.89,Rejected,2025-02-01,2025-02-07
4dba99c9-1c19-4774-b075-bacf7ce4d52d,450,Auto,24602.04,Pending,2025-02-03,
e6f94c6b-da86-4499-a4a8-57103ab113e9,618,Student,25109.2,Approved,2025-02-01,2025-02-15
6d419a52-ddb0-4069-86de-22134f2b1ffe,430,Home,435583.94,Approved,2025-02-02,2025-02-16
20363636-a97d-427c-a602-238bee05c570,724,Personal,5481.29,Pending,2025-02-01,
5c52d040-572a-48d6-9283-11250c0b60d4,744,Business,157131.73,Pending,2025-02-03,
34ff69f9-8099-4f80-a6db-fa09f4dde4fd,691,Auto,28061.84,Pending,2025-02-03,
73f76609-6020-45b6-a219-31c3a6ec9f77,684,Personal,47937.31,Rejected,2025-02-02,2025-02-07
d120a7df-3480-4738-a99c-f7c9ae0c9b30,753,Auto,39322.75,Pending,2025-02-02,
5172e743-9c37-4308-92e8-2dec329f7b89,431,Home,99098.61,Pending,2025-02-03,
f157cb5b-03ae-4399-a411-b54f24773e55,318,Auto,20917.93,Pending,2025-02-02,
9cb6d699-eab7-4f92-a430-71112be01554,828,Student,28004.07,Pending,2025-02-02,
84dabb00-9930-4758-ab45-66be862d7dc7,348,Personal,18288.63,Pending,2025-02-01,
ec181b82-8dbf-4bda-8e31-2ade817b8d7f,805,Business,22317.08,Pending,2025-02-03,
30ea0333-0b9b-4120-b182-b4168d5b175d,525,Home,327616.98,Rejected,2025-02-02,2025-02-13
300af931-55ee-4d92-bca6-337c15ed5c9d,346,Personal,25789.9,Approved,2025-02-02,2025-02-16
24f97d7c-3ef6-4bd0-be63-c8982364db2c,569,Auto,13384.63,Pending,2025-02-02,
5ac552d8-67fa-471e-b309-58e4d04cb141,628,Home,373277.48,Rejected,2025-02-01,2025-02-07
771d4e1a-7402-4a3e-b1cc-8682e872ce58,336,Business,12934.6,Rejected,2025-02-01,2025-02-11
a5ca770c-6264-4635-8fc9-30a84fc538ab,602,Personal,45763.92,Pending,2025-02-02,
89d225e4-0cb1-488c-ba9c-d2fd5c4d9777,436,Auto,12395.13,Rejected,2025-02-03,2025-02-07
02bbb49a-4f18-43ed-af35-ed235929f384,662,Student,2356.24,Approved,2025-02-02,2025-02-07
14ebe2dd-bfa9-471e-b768-49906ac663fe,515,Home,435006.91,Pending,2025-02-01,
a7cf32e2-c8dc-4e63-b5e8-723dffaecf6f,536,Business,114313.74,Approved,2025-02-03,2025-02-10
ec19a567-0bb2-4b48-bed4-46c4aee8b245,736,Student,2670.66,Approved,2025-02-03,2025-02-04
c1417ed5-1972-438d-b266-23215d7c6b7a,576,Auto,28326.97,Rejected,2025-02-03,2025-02-12
c16532dc-9247-4bb9-a779-bde61789552d,550,Auto,42122.05,Pending,2025-02-02,
048dbb9b-f932-490a-a23c-5bc93b12685e,650,Home,359432.89,Pending,2025-02-01,
0e92366c-99e1-4dc1-ba33-04cb020e705f,445,Personal,24187.39,Approved,2025-02-01,2025-02-14
6388396e-91d6-42aa-b28d-940cf3a70791,364,Home,322924.96,Rejected,2025-02-01,2025-02-12
a08eff81-a8a3-4e73-9c0e-3c43dfdb41bd,614,Personal,20369.3,Rejected,2025-02-01,2025-02-04
41f607a6-cbfd-44c7-bfd6-e92fcf68109b,510,Auto,25578.46,Pending,2025-02-01,
86862b74-559d-4573-8ca8-6742d690b15d,409,Business,106643.76,Rejected,2025-02-03,2025-02-07
66fcbfe1-7828-46bd-bcea-63f721cc8533,729,Auto,39913.02,Pending,2025-02-01,
19dfda1f-9a83-41fd-a4b5-84bf74288746,401,Auto,29423.6,Pending,2025-02-01,
84b96731-bffa-41eb-a887-514b5e483837,465,Student,21811.67,Approved,2025-02-03,2025-02-03
7cb4d329-2036-4798-9eb9-23582c7a75ab,408,Student,5831.01,Pending,2025-02-02,
3e2fab6d-854c-4387-a143-c65dd5053b80,496,Auto,48324.25,Pending,2025-02-01,
4c5065f4-a0e1-4389-b6c6-3e387af678eb,607,Business,39387.38,Pending,2025-02-03,
916f54fc-5a6a-42de-a693-2f2de8153810,786,Personal,5383.11,Approved,2025-02-02,2025-02-08
412f1416-7302-44da-8d91-24499bdaa849,801,Auto,42312.8,Pending,2025-02-03,
199e7312-6374-48d8-b50e-fd4e7824b36d,706,Business,28578.75,Pending,2025-02-03,
9c683149-885e-416a-b108-cb0710b5c2df,836,Business,159435.04,Approved,2025-02-03,2025-02-15
dff6d778-a0e3-4753-83dd-1009f82fb756,615,Auto,18734.39,Approved,2025-02-03,2025-02-04
d28a137f-428e-49ca-b450-0fefc3d1ac07,614,Business,179934.52,Rejected,2025-02-03,2025-02-09
ea2e3071-974b-4b13-a40a-a0a106aca4b0,603,Student,24589.31,Pending,2025-02-03,
0c8fa48f-80b0-4561-acce-da402ecf1e41,550,Personal,20962.89,Approved,2025-02-01,2025-02-07
f7f19697-480e-4117-91ff-e4b06aebe550,522,Student,22226.19,Pending,2025-02-03,
b86467c2-2e64-453d-aeed-a2c3a8f028f0,569,Student,4737.91,Rejected,2025-02-01,2025-02-05
831377cf-b8ee-4067-94a5-8bdebf2bc54f,474,Personal,12107.33,Pending,2025-02-03,
6fb01e66-7d71-4516-a501-15e88e28485f,642,Auto,16498.43,Approved,2025-02-03,2025-02-09
8076583c-d92e-443d-a349-b6fe4f2fd6e6,390,Auto,39466.14,Approved,2025-02-01,2025-02-10
b65318d7-3f6b-40eb-bfdc-834ce0ee41c8,383,Home,251317.28,Pending,2025-02-01,
7e00f1a2-21fe-4247-acda-ba7878ab5ffb,703,Business,164978.58,Rejected,2025-02-03,2025-02-12
4993c74b-57e5-41f3-9a50-1b4c56328963,653,Auto,24086.11,Rejected,2025-02-01,2025-02-14
994c30fe-803b-44bb-b146-bfbbd4b33f31,513,Personal,10147.79,Pending,2025-02-02,
514e4115-9398-4d1d-aff3-478dc0c91542,645,Home,360403.52,Pending,2025-02-02,
e350de99-579c-48f3-a1b1-ec9fd6c9b7c7,829,Auto,38314.46,Pending,2025-02-03,
1b3f4966-0c9c-4fc9-9580-a1bde3593984,848,Home,298638.94,Pending,2025-02-01,
cedc575a-e449-4f9f-82a4-8a32df4f210a,562,Home,359691.38,Pending,2025-02-01,
6a514266-2583-4773-8bd0-1bf09f2825e3,825,Auto,22595.2,Pending,2025-02-03,
02d22654-c927-48ec-bb05-7cbd62bfd201,699,Student,24950.54,Approved,2025-02-01,2025-02-11
580c470b-bb2d-4ccc-b934-d512180a7749,432,Business,106064.82,Rejected,2025-02-02,2025-02-14
77e2a1a0-28ff-41f6-9b6b-f81282227d28,459,Home,176402.4,Pending,2025-02-01,
1eb2ef47-4d16-495a-bae5-c7fbf3e8497e,800,Personal,46714.57,Rejected,2025-02-01,2025-02-06
6bd3efdf-ab99-4821-a542-283e0c86e4ff,797,Student,2605.24,Approved,2025-02-03,2025-02-06
cb2c28aa-c2c9-48b2-acec-3a7124b65d46,735,Home,336290.85,Rejected,2025-02-01,2025-02-07
c52c02d6-4652-4778-84cd-1159fa287776,461,Student,20009.97,Approved,2025-02-02,2025-02-05
850d9b84-12ce-44d3-971f-d6fc4e6dac82,601,Business,16973.6,Pending,2025-02-03,
3a065249-76c8-4140-91fa-7e7b8e49b030,688,Student,17571.36,Pending,2025-02-01,
ed1762c0-86c7-45dd-9c5a-9cc9770839bd,387,Student,2780.49,Approved,2025-02-01,2025-02-10
05c135e2-4292-4e8c-b371-ad134a51f249,320,Business,95739.15,Pending,2025-02-02,
16d431a4-eb6d-4292-b444-ed27bbac15a9,612,Student,18339.63,Pending,2025-02-03,
6f09c649-fe6f-442f-b653-a621d46f03f6,634,Personal,6542.08,Pending,2025-02-01,
018c556b-2037-463b-b61e-35c0cc549e5b,823,Auto,22305.49,Approved,2025-02-03,2025-02-13
b1f47c79-8d5b-4d36-aba9-f042fcf5c5e3,565,Student,2057.93,Rejected,2025-02-03,2025-02-10
25dd2a57-3534-4992-bc75-4258f310aadd,438,Student,16410.18,Pending,2025-02-01,
546bfd5c-9460-4d49-a699-829a346d9747,807,Personal,27818.5,Rejected,2025-02-01,2025-02-02
e4be0097-d7d4-4283-8555-489739c0bda9,361,Auto,26854.65,Rejected,2025-02-01,2025-02-03
da4579ff-7b2f-423a-bc36-50f5e15fe34f,574,Home,219542.78,Approved,2025-02-01,2025-02-08
56deffe0-7bf9-4164-bdfa-7389b9b71db9,500,Personal,35190.43,Pending,2025-02-03,
813dea64-aa9d-4c99-a827-64d1a5fa9677,712,Auto,11091.59,Rejected,2025-02-03,2025-02-16
0d6b5843-85b1-4bfb-8042-ea22018ddd47,778,Business,45987.81,Pending,2025-02-03,
11395839-fffa-4b10-ba9b-ebceb24d47e8,546,Business,118509.0,Pending,2025-02-01,
bda0939a-0665-464e-92ae-040929186c08,301,Student,1131.84,Pending,2025-02-03,
786218a8-725b-4c9b-98a2-17793862d73c,585,Business,48804.98,Rejected,2025-02-01,2025-02-03
0ea57818-7606-4b76-be10-dafaec0a8ff6,705,Business,113788.18,Approved,2025-02-01,2025-02-06
806e29e1-0854-43cd-a309-11b4c76b4084,779,Personal,45812.25,Pending,2025-02-03,
325f5d04-3e96-4f8f-9182-e5cc3662c987,829,Business,148484.13,Approved,2025-02-03,2025-02-17
1becea94-a173-4802-81ed-378730c87d5d,729,Auto,16441.55,Rejected,2025-02-03,2025-02-16
0ed43be2-a2e6-4b8d-9f1c-769fff649303,425,Student,16723.44,Approved,2025-02-02,2025-02-04
b6aa199c-b10a-424c-85a6-faf83e3963c1,841,Business,196035.06,Approved,2025-02-01,2025-02-05
fc7cc62c-37c4-4ad8-8ba6-410bee8f0383,474,Business,90003.96,Pending,2025-02-01,
16ded82b-b3eb-4a92-a517-ab2b0b380d84,671,Student,23286.72,Approved,2025-02-01,2025-02-02
4017de98-dbc3-4e0b-b455-136827e49373,721,Personal,9986.73,Pending,2025-02-02,
f304f34c-ba7c-4124-93c0-296ae54c8ecd,768,Student,22931.82,Approved,2025-02-01,2025-02-04
5bdda0c7-0130-47f3-ad3e-59474f71ae04,382,Personal,32629.32,Pending,2025-02-03,
7f4952d8-b70e-44e3-8b40-2c52f8cf200a,820,Business,110735.7,Rejected,2025-02-01,2025-02-09
d2e8fa49-e683-40bb-98d3-de41edb8266b,486,Home,72611.7,Approved,2025-02-03,2025-02-13
29ec62d5-033b-4a1d-8906-d732c7605258,822,Student,19557.02,Pending,2025-02-03,
b05379fe-5561-44dd-aaff-dfc91f566fba,402,Home,88266.59,Pending,2025-02-03,
801f20a6-cf33-4ca9-8dd9-fb4d23e0d668,765,Home,187037.17,Pending,2025-02-01,
81445917-97eb-42d7-a87d-94a59af92670,456,Personal,43012.07,Approved,2025-02-02,2025-02-14
a3efc2e7-c7b5-4348-845b-f1f1da415adc,624,Business,64735.84,Pending,2025-02-03,
7b5d276d-792d-4931-9253-4fa2781dc465,766,Auto,32839.63,Rejected,2025-02-02,2025-02-09
3c07f9bb-c2dc-46af-91ba-6cbaa5395980,682,Business,100839.61,Rejected,2025-02-01,2025-02-02
2a6c917e-23b6-42aa-88b7-9a3e8cc0c9be,527,Personal,48484.45,Pending,2025-02-01,
7d635da0-23d3-4c77-8f32-77217676b44b,463,Business,26448.38,Pending,2025-02-02,
7caca78f-8f8b-4015-a82f-b4bdfc10280b,495,Personal,8491.22,Pending,2025-02-03,
64e3b53f-1464-4c51-a85e-de6159b317c0,607,Home,358752.15,Rejected,2025-02-01,2025-02-14
2a53551f-bbdd-4267-b0fb-63071205f087,727,Home,347601.47,Pending,2025-02-02,
be0c237c-fc15-4a2e-bed9-9c36731e691d,551,Student,3086.63,Approved,2025-02-02,2025-02-05
63a38994-d12d-4750-88f4-1d1504d36255,420,Home,481807.04,Pending,2025-02-01,
2efb41cd-328e-4253-a6c5-dd1b352572af,553,Auto,12179.66,Pending,2025-02-01,
28c07909-c02c-4355-97df-a99d2f1ab571,767,Auto,41345.13,Approved,2025-02-01,2025-02-13
10dcd0d8-4e41-41f4-9358-3463bfd121b0,395,Home,127284.75,Approved,2025-02-03,2025-02-04
fa764277-49fe-4381-a578-7d3333d32291,358,Personal,34241.6,Rejected,2025-02-01,2025-02-06
a6757894-5a76-4246-a722-ce5956ccbb4f,352,Personal,49509.45,Pending,2025-02-03,
7215edc2-0e72-426d-888b-753045edd9e7,380,Personal,49306.88,Pending,2025-02-03,
62710a66-a92e-40d9-8a94-a2816bf24c77,545,Personal,35258.23,Rejected,2025-02-03,2025-02-06
a1cb8a0d-32a5-42e8-a3ce-9d0c80769646,463,Student,7461.55,Rejected,2025-02-03,2025-02-08
8edbb738-6296-4a3a-831b-e4a38fc7655c,372,Student,27128.02,Rejected,2025-02-01,2025-02-03
f0f8e508-4690-431a-ac88-532af13bc316,801,Auto,39875.75,Approved,2025-02-01,2025-02-08
33050c5d-6c15-4df3-805b-fd392a591599,737,Business,124905.2,Pending,2025-02-02,
3e22986f-11b6-490a-8e36-5ff556baf58c,405,Business,193688.95,Pending,2025-02-03,
5e95694f-39fe-44d7-9243-c8b5b1c2b7f1,754,Auto,25258.48,Rejected,2025-02-01,2025-02-03
e3dd519f-6dba-46a3-909c-dbd06c93cb2a,390,Auto,18707.78,Pending,2025-02-02,
ecc4fdac-c06c-498e-a56c-a55db217e168,649,Student,14105.57,Pending,2025-02-03,
c8ffa669-28e6-4604-b122-e6c05ed5bce2,519,Home,397356.78,Rejected,2025-02-03,2025-02-14
1869c2d8-b82b-40bb-b7e9-301e4d48c745,367,Business,30934.31,Approved,2025-02-03,2025-02-06
dd2a0eb1-8fb1-4e27-b41c-1c992d27ab04,580,Business,58776.26,Approved,2025-02-02,2025-02-15
014c61ef-31db-4b46-be56-063b776b41a8,659,Business,107530.01,Rejected,2025-02-01,2025-02-09
45848c10-ad24-4ecb-b5f0-a7aae4eda22f,818,Student,6162.25,Rejected,2025-02-03,2025-02-12
ac8b44c1-d54f-4caa-9a8e-bac21fbbfd0e,812,Home,134748.57,Pending,2025-02-03,
e4912c83-3ecf-428c-ad78-ea0a9911c0b4,572,Student,24976.1,Pending,2025-02-03,
ba9dee3e-902a-48e6-a954-ca1bfb4a6d3e,600,Business,89940.86,Approved,2025-02-02,2025-02-16
725cbd54-f905-4747-a464-de05e5bd6767,536,Student,20103.85,Rejected,2025-02-02,2025-02-13
9e627423-9c8d-4e6b-a845-6d4295efffe2,303,Personal,16099.41,Rejected,2025-02-02,2025-02-08
818a0710-9253-487d-957c-aabd640d0f44,452,Auto,33434.89,Pending,2025-02-02,
e54fcd94-9cec-4bd5-8e72-a98084fc8171,590,Home,344313.4,Approved,2025-02-02,2025-02-06
573f5af2-5188-4366-b7fb-e9031a71fc7a,328,Business,19289.53,Pending,2025-02-03,
3cda2c5a-4b9b-443e-92ce-5c1bf2693f06,459,Home,464317.73,Pending,2025-02-03,
51eea484-1dc4-455e-88a8-941e7f8a7614,618,Home,312573.5,Approved,2025-02-03,2025-02-07
11ab7860-0e53-4da4-9c50-1516692cb8b5,318,Personal,15277.24,Pending,2025-02-02,
58e0c4f0-d9d2-48e9-bf29-6136fce4f74e,809,Student,11292.93,Rejected,2025-02-01,2025-02-06
58443665-6865-4bbc-abe1-3b6d635f4646,523,Auto,37555.07,Pending,2025-02-02,
daa2e1c5-98c7-4413-a8c1-c268e4fdfdd8,606,Home,444950.56,Rejected,2025-02-01,2025-02-04
cd790b0d-dd2f-4d20-aa2d-9de71e5f4fbc,776,Student,28694.51,Pending,2025-02-01,
6234648f-eaa7-43f3-90c1-1607b59b2c89,396,Business,55369.88,Approved,2025-02-01,2025-02-04
bff540bd-6f60-4a47-bfde-41aa60f3c4dd,432,Home,274659.84,Rejected,2025-02-03,2025-02-05
5eddd6a1-ffa5-49dd-abe1-ced02a0b9341,379,Student,12627.87,Rejected,2025-02-02,2025-02-08
41abfdf3-4705-4977-9019-317b428bcae4,313,Auto,40440.29,Approved,2025-02-02,2025-02-06
95deb0fc-146a-4fed-a8bc-8a816ee85316,826,Student,18443.0,Pending,2025-02-01,
ce489795-7832-4bfe-abbb-59bf16da036d,516,Student,17213.54,Rejected,2025-02-03,2025-02-04
5a29b656-c066-4570-9fcb-768c5f74fb9b,764,Auto,36372.06,Rejected,2025-02-03,2025-02-05
ad328ff4-12fc-439a-a4f2-a82aefb667ff,848,Home,458919.73,Approved,2025-02-03,2025-02-14
dc826cd9-cce1-47a2-a40e-f6d7d41409dc,300,Business,29559.01,Rejected,2025-02-03,2025-02-05
88c74983-527e-4b47-aad5-300d1f410b72,379,Home,304634.4,Approved,2025-02-01,2025-02-02
c6551d56-6eaa-4959-88ce-bbc1f41facf0,808,Home,206260.39,Pending,2025-02-03,
d4de2f72-cf37-4749-abed-6eae2540fe02,441,Personal,38348.45,Pending,2025-02-01,
99149d67-6747-44af-9f41-84b8aeef53be,344,Auto,39686.74,Pending,2025-02-03,
496cf5c4-a032-4055-afdd-c36980724c87,713,Student,18940.94,Pending,2025-02-01,
fc181b48-b85e-4371-bf21-c229db507350,331,Student,6284.54,Approved,2025-02-03,2025-02-15
096ef610-3293-481e-b747-2729d074c8e4,703,Personal,30287.09,Rejected,2025-02-03,2025-02-16
653b13e5-85bf-4ecb-a9aa-c100c5755357,584,Business,90441.38,Pending,2025-02-03,
2696f97a-63e3-46dc-8576-71a68891bc6b,635,Personal,31307.93,Approved,2025-02-01,2025-02-14
6853e074-e20c-40c2-8aa9-fe29c1d93c03,709,Home,348634.12,Pending,2025-02-02,
cb39b2b3-b1a9-4092-b57b-2c9e3ce43197,394,Business,61344.74,Approved,2025-02-01,2025-02-03
10b758a0-9058-426c-b4ac-0bac674b2db3,552,Home,121748.07,Rejected,2025-02-01,2025-02-12
e0645bad-d3af-4f79-b503-d633dc2ca7dc,753,Auto,15347.59,Rejected,2025-02-02,2025-02-06
eac0d109-bf06-460b-9dcc-419a8d8ce180,499,Student,28176.92,Approved,2025-02-03,2025-02-06
7ab771b6-dd87-45b2-861c-c8e073fad9c2,661,Business,125363.17,Approved,2025-02-02,2025-02-02
641e092d-d988-48f5-a10a-997529b6ce8b,661,Auto,29674.8,Approved,2025-02-02,2025-02-12
77faebe7-3239-459c-9352-306cdb5ba433,680,Business,93046.62,Rejected,2025-02-02,2025-02-04
be8beed7-e1ab-4d07-bcdb-4328cd06ac77,458,Home,357837.02,Rejected,2025-02-01,2025-02-11
e6090235-d2d5-482b-9438-70eabdc54e4a,778,Home,196553.33,Approved,2025-02-03,2025-02-08
628e6be0-c318-4ad4-b0e4-b1eff1c89f7a,634,Business,153375.72,Rejected,2025-02-03,2025-02-06
9700ea0c-7c39-4f52-a24e-a89584b6eb41,761,Student,14322.66,Rejected,2025-02-02,2025-02-11
2dfd737c-1af2-4cab-829b-1c49d9d00197,303,Business,143393.38,Rejected,2025-02-03,2025-02-03
51aa5b88-63b4-4e07-b1ba-72e325366f12,409,Business,132528.0,Approved,2025-02-01,2025-02-05
86ba6f27-fa43-458f-843c-30404b1a566f,737,Home,425133.71,Pending,2025-02-01,
36d384ef-9ef5-4273-b32a-225219fbf433,692,Auto,45184.41,Pending,2025-02-01,
ebe65edf-99ca-4515-990b-05cc291210ac,573,Home,451428.44,Pending,2025-02-02,
c78a0fec-c7c1-4c18-867b-afd166e9bb45,565,Student,17446.79,Pending,2025-02-03,
332d8b8a-0261-43ca-88d4-a3fcf245b9c5,790,Auto,24865.01,Approved,2025-02-02,2025-02-02
e6d46acc-6317-481b-af21-f3af6de111bf,692,Auto,20325.42,Approved,2025-02-01,2025-02-11
f9c2495a-3038-426c-b8c2-33d213f87d76,455,Student,13278.64,Approved,2025-02-02,2025-02-03
91665d4a-6897-4448-b280-663bccf0476d,302,Student,25176.68,Approved,2025-02-01,2025-02-14
dc7fd338-2e36-4d1c-ac1a-3e0801221c64,623,Auto,15527.33,Pending,2025-02-01,
587144fd-80ad-4523-9d2c-319a06f0f280,720,Home,94651.22,Rejected,2025-02-02,2025-02-07
2660ddfb-be91-40f5-8dd5-88cce913ae0a,682,Student,6282.31,Approved,2025-02-02,2025-02-06
119bdc3e-5bb5-493c-a0c5-5dfaba6e8cd3,701,Auto,42170.86,Approved,2025-02-02,2025-02-05
df4bb9a1-8414-4856-9440-5c77ca4878ac,391,Home,314014.43,Pending,2025-02-01,
104f25d4-513f-4fe0-a684-d38c347cd56b,754,Business,143269.13,Approved,2025-02-02,2025-02-10
248257b5-5011-476e-97a9-e8870e77a274,379,Auto,42197.59,Pending,2025-02-01,
34c80645-1e58-4aa8-b60b-993f742e352a,628,Home,443419.78,Rejected,2025-02-03,2025-02-12
e025af58-97a8-480b-9ecf-ca324ecae135,579,Home,298804.39,Approved,2025-02-02,2025-02-03
5140e158-86bd-4b01-ae6d-da17bca7b049,823,Home,58762.51,Rejected,2025-02-01,2025-02-14
5381a9e2-b786-49b3-9dba-e57c99d2af64,365,Business,35238.92,Approved,2025-02-03,2025-02-05
5359ea91-ce6f-4d34-9c77-d3e55ae76f75,407,Student,12686.36,Rejected,2025-02-01,2025-02-01
f2a298fa-3564-4d4e-8212-cf1c55dd79c4,571,Business,171831.88,Approved,2025-02-03,2025-02-17
aa21e3a9-1452-4fcf-a1c8-c0319f980330,842,Business,74366.68,Rejected,2025-02-03,2025-02-14
88458ac3-1438-4cfd-acce-6c31e606b158,436,Auto,11412.6,Pending,2025-02-01,
3cf85ce1-a7b0-4a8b-b338-690398b677c5,536,Personal,28034.37,Pending,2025-02-02,
