Customer ID,Social Media Platform,Post Type,Post Date & Time,Sentiment Score,Engagement Level
87d5028e-165e-4f52-8e0c-f41ff1ad9428,Twitter,Comment,2025-02-03 19:46:08,Negative,234
9e882ba1-6653-4551-bd04-512f1a7dbf2b,Facebook,Like,2025-02-02 18:46:44,Neutral,885
e70d5a8d-be6d-4be2-a7d0-9aba15a34d5f,LinkedIn,Share,2025-02-02 07:19:18,Neutral,370
26a383c2-4065-4016-b0d1-d411d653ec1b,Twitter,Like,2025-02-01 18:24:19,Negative,607
5770c82e-ff66-4900-971d-923d439aebe5,Instagram,Share,2025-02-01 16:50:16,Negative,810
db2e266c-eb30-477c-8b31-60542020ce8c,Twitter,Like,2025-02-03 17:32:02,Positive,694
759c69a4-59c6-432a-8da8-9a4c02641826,TikTok,Like,2025-02-03 22:35:16,Neutral,178
bb3ab491-f683-4215-b4fa-fd0ca0755200,TikTok,Share,2025-02-03 04:49:33,Neutral,169
2e63ec15-d23d-4c9b-9c4e-00fa1710c05c,Twitter,Comment,2025-02-03 20:38:36,Negative,895
dffa7e6a-2dbf-4923-b91d-12fbaeaa1ec7,Instagram,Comment,2025-02-02 21:09:54,Neutral,680
c1d3925c-5b0c-44ca-8f6b-9d1bea62b1be,Facebook,Like,2025-02-03 10:03:50,Neutral,148
6617e4bc-9e8e-41ba-84a9-3afb3ce8c311,TikTok,Share,2025-02-03 15:34:31,Negative,131
ff16ad84-f7ab-481d-a273-83be1ced3cf7,LinkedIn,Comment,2025-02-01 10:26:48,Positive,959
f742a47b-2962-44f9-860a-3a32ee8f574a,Twitter,Like,2025-02-03 04:48:51,Negative,572
591016bc-5020-4909-a126-d4f26b4895b8,Twitter,Share,2025-02-01 15:54:48,Positive,591
fcaae2ea-66ee-47b9-8f54-1c1146c0b0e1,TikTok,Share,2025-02-01 17:20:03,Positive,388
be4c8b2b-9304-492d-b875-0cc5e7668c1c,Facebook,Share,2025-02-03 22:45:39,Neutral,714
39924669-4ed1-49cf-b05d-f42658480618,TikTok,Share,2025-02-02 22:33:25,Positive,573
996bf910-a7c6-4eab-b3e9-2ae247977ac3,Instagram,Comment,2025-02-01 20:18:21,Positive,110
b2b8c03d-200e-4d0a-8d2d-2e9070df3a6c,TikTok,Comment,2025-02-02 16:52:28,Positive,700
ae5fe890-d0bd-4353-b50c-a8e552cd6359,LinkedIn,Share,2025-02-03 12:00:14,Positive,740
41f30810-34bd-4277-bc68-889568b8b571,Facebook,Comment,2025-02-01 17:20:24,Positive,376
e56abe5f-bf0b-499d-872a-1c70d3da889a,LinkedIn,Share,2025-02-03 01:07:02,Negative,562
8815fe77-6795-484d-bb1a-405707ae7614,TikTok,Share,2025-02-02 11:04:00,Neutral,667
57d28f15-1921-4af2-96e4-809a412e7891,Facebook,Comment,2025-02-01 23:18:05,Neutral,745
472edd74-d902-4cda-a5e2-0f94f00b68d8,Twitter,Share,2025-02-02 15:21:17,Negative,50
4f32629f-d62a-4969-a4cf-7491c54853f2,Twitter,Like,2025-02-03 21:42:47,Negative,480
2433d573-be77-404a-b669-c93bf3f38cb1,LinkedIn,Share,2025-02-02 21:58:00,Neutral,725
e8533c1f-7036-4c6a-9c2f-4888e94d17b6,TikTok,Like,2025-02-01 15:47:35,Neutral,118
1816ab8e-fb7e-409f-bb0e-b6099157a25d,TikTok,Like,2025-02-03 20:10:01,Positive,1000
8c6a28e7-8c42-432d-9ab7-87c6ae200256,TikTok,Share,2025-02-02 22:24:26,Neutral,656
12845811-e27b-4b33-88c3-f2594ee6c499,Twitter,Like,2025-02-02 01:12:09,Positive,428
5eb8531d-da97-4385-bc6a-bed391e5b828,LinkedIn,Like,2025-02-01 10:37:56,Neutral,83
297e4687-5628-4bc4-921b-25563be2def9,Twitter,Like,2025-02-03 15:06:12,Neutral,863
5ed4ddc0-c4bd-4b95-b035-14a0c20630fc,TikTok,Like,2025-02-02 23:32:38,Negative,204
98e9aa72-c28c-42d1-ac64-4af28bba28d1,Facebook,Like,2025-02-02 07:45:00,Neutral,72
1afb50af-96e4-4b17-ac36-65bbd10b2ec9,LinkedIn,Like,2025-02-03 06:00:16,Negative,947
0006a3ea-6231-4c14-a4cc-5492b8793d25,TikTok,Like,2025-02-01 07:09:55,Neutral,802
17dfd384-452b-486a-9b2b-fe5dfc2a4a2b,LinkedIn,Share,2025-02-02 23:17:17,Negative,730
1d115f59-a2b7-4192-a425-823c2193c3ab,LinkedIn,Share,2025-02-03 22:43:25,Negative,839
752aa0df-8d28-4500-a7a3-c50014db2bcf,Twitter,Share,2025-02-01 11:14:15,Positive,887
b76422e8-5308-4c26-a97e-2dcf5411a90e,Facebook,Share,2025-02-01 08:21:52,Positive,866
302559a4-0d31-47b0-b88e-d895143de31d,Twitter,Like,2025-02-03 05:44:22,Positive,20
e0858ffb-b172-4553-8921-04cbfbd1538d,Instagram,Like,2025-02-01 01:51:49,Neutral,79
745173de-237c-42a3-8720-38242e96f4ad,Facebook,Comment,2025-02-03 00:35:30,Positive,164
b9f5c1f9-5b08-44f0-b9e0-35efe8b7d86c,Instagram,Share,2025-02-01 14:27:09,Neutral,362
f120f6ea-2e81-4e54-9edb-341d20ef9b88,LinkedIn,Share,2025-02-02 22:42:01,Neutral,448
1cadedda-107d-48ef-951b-1387b67bc931,Facebook,Comment,2025-02-02 14:37:14,Positive,623
5b701aa1-1655-4828-911b-f021bc484856,Twitter,Share,2025-02-02 22:13:31,Negative,76
46e73e3c-1418-47e9-8dce-ba41d8ba03e1,TikTok,Comment,2025-02-01 14:48:12,Positive,250
085184ca-3761-4058-bb43-39ce83ecba4f,LinkedIn,Share,2025-02-02 17:07:44,Neutral,477
8e1c327f-401e-4161-beba-77a7252d026e,Facebook,Comment,2025-02-03 04:18:34,Neutral,262
967de54d-050c-4648-bda5-2ace3712d272,LinkedIn,Share,2025-02-01 04:48:27,Negative,110
bdf218ff-2a67-4698-88a2-3e2dd6cb2add,Instagram,Like,2025-02-01 14:28:02,Negative,826
a901e554-6f60-4379-892f-1f6de1cffbd7,LinkedIn,Like,2025-02-02 03:37:25,Negative,76
4345cd99-68ec-4578-8194-001c6ad79452,Twitter,Share,2025-02-01 07:26:50,Neutral,556
ad02f721-8583-4df2-9558-38aa608325e6,TikTok,Like,2025-02-03 13:44:18,Negative,92
fbac2b91-c2d6-4981-a9c9-223e6d449aea,LinkedIn,Like,2025-02-03 01:51:56,Positive,548
2491d5b9-49d5-4021-a288-b6442636e478,TikTok,Comment,2025-02-03 19:46:40,Neutral,924
1b2298be-4ca2-435b-bdf7-db7c7f5867e2,Facebook,Like,2025-02-02 04:22:45,Neutral,408
85dba76e-35f8-409d-b9a7-9205ffca0131,Instagram,Like,2025-02-02 19:49:17,Neutral,825
2db3f6f9-5eaf-419c-995c-d208af42fafa,Instagram,Comment,2025-02-03 11:54:18,Negative,851
04309ff0-4728-4b13-89d6-aad522856b3b,TikTok,Comment,2025-02-02 18:26:54,Negative,928
1a2cfd04-c3ca-4ec6-b755-ae8b3a272e0d,Twitter,Share,2025-02-02 07:52:08,Positive,620
4b2215ba-f717-41dc-a3ea-cca8809b073d,LinkedIn,Comment,2025-02-02 12:10:10,Positive,783
b2ac9161-ad51-4d46-baf9-42a35bb7084c,Instagram,Like,2025-02-01 16:56:07,Negative,443
55edbbea-9d42-4c7b-90f5-2eeac1fd07f4,Facebook,Comment,2025-02-03 15:23:45,Positive,687
739a1e7c-c45e-470f-8aa0-95c708725a2f,LinkedIn,Comment,2025-02-01 19:05:59,Positive,132
4140ba0f-2259-4b4c-8dcb-28c7dd5e29ed,TikTok,Like,2025-02-01 10:18:40,Neutral,286
0073c5ff-ebc2-43c9-aaa8-8ef9dc8ac7d4,Facebook,Share,2025-02-03 05:21:18,Positive,14
680d9e45-4d12-4522-9a4d-e818d393c26e,Instagram,Comment,2025-02-02 10:11:28,Negative,534
b34bab73-8c6d-46d9-be05-dd5e6703ad23,LinkedIn,Like,2025-02-02 15:10:18,Positive,48
1c3fdb56-d70d-4208-9fca-9a2109eb1e49,Facebook,Comment,2025-02-03 17:06:54,Neutral,786
13033e0f-016c-41dc-bf9b-ef3d8685706d,LinkedIn,Like,2025-02-01 03:39:20,Positive,440
bd45cc6d-84d0-44b9-9e1a-216a26647204,Facebook,Like,2025-02-01 14:08:18,Positive,587
8371e5ed-b197-4913-91cb-016a58f88219,TikTok,Share,2025-02-02 08:12:30,Positive,305
8a7a2ceb-6dee-4c76-861d-5bb511c1f646,TikTok,Share,2025-02-03 14:29:46,Negative,587
82a20b20-8f4b-4508-b753-ec6337eb1b49,Twitter,Share,2025-02-03 07:16:33,Neutral,206
50774471-b853-458b-be2d-a14f89fbc6eb,Facebook,Share,2025-02-03 03:22:38,Neutral,10
cf0c7a79-9f3f-48d0-8254-dac04232d8b5,Facebook,Like,2025-02-02 05:58:12,Neutral,250
77e8ff05-49ec-459d-ada1-414fd6597d54,Instagram,Comment,2025-02-03 19:26:31,Neutral,63
ca4ae7f7-7e16-4751-9c04-ae368edad873,Facebook,Share,2025-02-01 01:30:21,Neutral,494
2423d901-d7bd-4269-8458-5d8cc8a0007e,TikTok,Share,2025-02-02 05:31:51,Negative,537
ed29de53-70ec-4a76-b664-58c74b8b28ac,LinkedIn,Share,2025-02-02 18:22:51,Negative,823
8cb2002f-392d-4ec9-ad50-ef3965418fd4,Facebook,Share,2025-02-02 09:45:37,Positive,24
c9426080-5b36-40ba-97a8-4bb8cb9d83e3,Instagram,Like,2025-02-03 17:20:44,Negative,889
10d2b1a0-495f-4209-89bf-cb22cdf4f48e,LinkedIn,Like,2025-02-02 01:58:35,Positive,23
23e2d3a9-7f18-481c-84de-a00fde5a7d14,LinkedIn,Comment,2025-02-01 02:37:36,Neutral,440
0782406b-7979-42b9-8c4f-ba844ab92e8e,TikTok,Like,2025-02-03 12:02:58,Neutral,424
39e9fc88-cfa7-483b-aaa7-27fc40922dee,Instagram,Share,2025-02-03 14:29:15,Neutral,345
96690744-69d5-4265-902b-27276fdc3681,Instagram,Comment,2025-02-01 10:19:58,Negative,614
91888136-1dbd-451d-9bc8-13b5f7a1fb40,Instagram,Like,2025-02-03 01:44:50,Neutral,925
2d23e6f9-2476-4ecb-9465-8dda4999d11e,Twitter,Share,2025-02-03 16:50:46,Neutral,88
4dba25df-59b4-445d-8c15-25b0a8bfd249,Facebook,Share,2025-02-03 03:14:27,Positive,908
30274ddc-5962-4717-b198-b94ef32711e7,Instagram,Share,2025-02-03 08:39:11,Negative,784
be15ed5b-8234-41f1-988a-391bac5e6746,Twitter,Share,2025-02-01 18:37:58,Negative,241
951c2e9c-9eed-442a-b8ba-2bc2c13f27fb,Twitter,Like,2025-02-01 02:14:40,Positive,124
be70f13c-5450-4aa7-a3b9-16253ff834df,Instagram,Comment,2025-02-01 09:38:52,Neutral,5
970b8292-0e1a-4a17-9851-2a160610d723,LinkedIn,Share,2025-02-03 18:33:32,Negative,266
f493c636-f734-4ef4-9033-a5b20810fbd4,LinkedIn,Like,2025-02-03 23:37:09,Negative,663
6885590f-00a3-4ffd-8d51-113975749b4f,TikTok,Comment,2025-02-02 15:28:09,Negative,102
4ed89fe3-08f3-496d-b12b-64e3ef19dda6,LinkedIn,Like,2025-02-02 12:53:21,Positive,362
8d41a86f-edad-44ad-a972-1b752ce600dd,Twitter,Share,2025-02-01 21:54:51,Positive,89
b4f78abb-9c9a-4819-890b-d795a5bbe3ed,TikTok,Comment,2025-02-01 03:49:42,Neutral,759
8e08a42a-5995-4f65-b388-bfcccf261d5b,TikTok,Share,2025-02-03 06:55:08,Negative,336
c7bc135c-b4d5-4593-aa2b-a15e332b1c08,LinkedIn,Comment,2025-02-01 09:33:32,Positive,481
b666b17f-5949-47fc-9aae-cd5d74a77e06,TikTok,Like,2025-02-02 05:38:40,Neutral,102
0633dbf8-9655-42fa-a1fd-4ec104355d5a,Instagram,Comment,2025-02-01 23:07:02,Negative,442
6b184b07-9e50-4ea8-b841-a206e00ec25b,TikTok,Share,2025-02-03 05:08:12,Positive,250
520f0834-9c29-4ffb-8230-70ddc13bdc3d,Twitter,Comment,2025-02-03 15:48:47,Negative,966
7af64257-218a-42ce-b80e-f25a214a0b9b,Twitter,Share,2025-02-02 02:12:27,Negative,413
1a61bb03-297d-4007-868c-d3891de2b344,LinkedIn,Share,2025-02-03 20:11:35,Positive,96
747e8aa3-df6e-48f6-aef4-bfde8f5190b0,TikTok,Comment,2025-02-03 13:34:18,Positive,630
420dd930-2420-476c-b17f-1808d56767b6,Instagram,Comment,2025-02-01 23:39:36,Negative,40
bbf298f8-e575-4c96-83f4-12f270689815,Facebook,Share,2025-02-01 10:38:02,Negative,743
8871e341-f27a-4f13-a3ab-2f147aa4afa7,Twitter,Share,2025-02-03 08:56:48,Neutral,875
d1840054-3e38-4d93-895b-cb69cb3603f5,Twitter,Like,2025-02-02 11:33:11,Positive,89
ddb3a5a4-7a68-45cb-aacc-a99bd0aa5781,LinkedIn,Like,2025-02-01 23:23:19,Negative,647
7dd2fe4b-9ea5-45b6-965e-a3636d51c928,Instagram,Like,2025-02-01 16:09:29,Neutral,737
f1465e18-aa56-4bfe-a356-51628e71d307,LinkedIn,Like,2025-02-03 21:57:49,Positive,715
7d49b28d-fe86-4afa-8f6b-83d932abfdba,Twitter,Comment,2025-02-02 13:34:15,Neutral,365
089055eb-9143-4a61-b893-110532d27b6e,Twitter,Share,2025-02-01 09:25:50,Negative,388
296283ab-f374-4cc3-9797-784f83d25be0,Twitter,Like,2025-02-01 07:16:15,Positive,196
a369a064-b2d1-4d2c-a0f6-b7a114cecb0b,LinkedIn,Share,2025-02-03 04:38:46,Negative,151
996b4317-107e-43bc-a231-41da7ea61f50,Instagram,Comment,2025-02-01 22:42:31,Neutral,131
80974e97-bc25-474a-9516-ffd240a0260c,Twitter,Like,2025-02-01 04:51:03,Negative,39
0f3adeb1-e538-427a-98df-3ad9f602a213,LinkedIn,Share,2025-02-01 17:34:52,Positive,934
f9e90926-8daa-4954-b70c-67d0a363cbbb,Instagram,Like,2025-02-01 03:32:34,Negative,212
0bb59dee-f112-4a90-9c40-880a117e270e,TikTok,Share,2025-02-03 00:22:22,Neutral,375
62622bdd-edeb-42e3-867b-34ea67fcd90e,Facebook,Share,2025-02-02 20:54:23,Negative,831
81fb5484-0310-4ab3-92f1-48a3369395c2,Facebook,Share,2025-02-03 07:50:58,Negative,209
b765fba9-3a17-4854-8ee8-2e167881a77e,Twitter,Share,2025-02-01 15:33:26,Positive,298
734792f8-38a6-4b2c-9911-44ca3d9a9bd1,LinkedIn,Comment,2025-02-03 12:17:23,Negative,728
95d4597e-144e-4148-89b0-49ad01dbf803,LinkedIn,Like,2025-02-03 07:52:13,Neutral,421
3d04270d-a063-4d1d-ae28-0bf6b1186b00,TikTok,Like,2025-02-01 02:52:18,Positive,657
a42a6517-35c4-4f1a-8cef-021f5b312faa,Twitter,Share,2025-02-03 21:10:58,Negative,390
342f35d9-b855-474a-8c05-b85cc6826170,Instagram,Share,2025-02-02 02:55:26,Positive,700
89342705-2b0b-45ce-9881-27e52dcfef79,LinkedIn,Comment,2025-02-01 10:39:16,Neutral,556
ddab00a2-847b-41f5-8484-c965bca5c0a3,LinkedIn,Like,2025-02-02 17:12:32,Negative,868
2373ba99-c3f1-47b0-8415-a3ca589da3ce,Facebook,Share,2025-02-01 21:33:58,Positive,504
fd2f37ac-6c2b-4a37-91c2-643d770577af,Instagram,Comment,2025-02-01 15:13:35,Positive,565
40d7276f-dedd-414c-9feb-bad6dda53a25,LinkedIn,Comment,2025-02-02 01:20:46,Positive,759
978ebcd2-721e-4da6-a4c4-125722ab4c87,Twitter,Share,2025-02-01 01:27:10,Neutral,752
bf1cfca5-3338-4843-8d6b-54514639cc9f,TikTok,Like,2025-02-02 17:17:31,Neutral,685
09c71166-1f12-449a-82b0-cbffba8aae93,Facebook,Share,2025-02-02 10:05:54,Negative,244
711ffe78-fb21-489a-9149-c061384b0ba0,TikTok,Like,2025-02-02 19:06:26,Neutral,210
a1afa371-e8bc-402f-a89b-bc6913428a80,TikTok,Share,2025-02-02 02:37:45,Negative,907
3513bb64-dda9-42d0-a9dc-59e0b771ef07,Facebook,Share,2025-02-01 22:45:23,Neutral,216
76c9370b-6504-4930-958e-a1b8ec1e59d8,Instagram,Comment,2025-02-02 00:02:10,Negative,502
ede4332c-7862-49ca-80ce-88469a9b5ff8,Twitter,Share,2025-02-03 15:32:47,Neutral,972
54b5a0b9-cfac-484e-a07d-0a376866e0a3,LinkedIn,Comment,2025-02-01 01:33:33,Neutral,246
11055180-8a26-4395-8d8f-e314bcec1d2c,Facebook,Like,2025-02-03 02:00:06,Positive,359
46d0d593-7a0b-4f0b-9041-aa704a531f4e,Instagram,Comment,2025-02-03 03:58:59,Neutral,744
bcf23153-bc78-4227-bd57-3a7aaf723268,Instagram,Share,2025-02-01 04:20:24,Positive,400
7ae1cca7-7641-4a4c-a1e5-b966126c0489,Facebook,Comment,2025-02-02 07:06:49,Positive,487
0af24e7c-474a-447e-a9b5-9fae0dbcd7a6,TikTok,Share,2025-02-01 18:40:33,Positive,47
71ff7ae3-8d50-44af-9ae3-c65430ba2586,TikTok,Like,2025-02-03 02:08:05,Positive,772
cbdcdcfd-fd67-4624-9f26-57c7a19fb5ea,Twitter,Like,2025-02-02 15:52:50,Neutral,814
6db7f5d8-799c-4d01-a3da-5d7020526c32,TikTok,Share,2025-02-03 00:48:59,Negative,833
2a8dd4fa-e8f6-4930-85e8-933b1bce055f,Instagram,Like,2025-02-03 21:31:57,Negative,802
2ed8836f-196d-44ff-9964-cb0e39e8fc7e,Twitter,Share,2025-02-02 10:38:11,Negative,353
e4f184ba-8328-4e4d-8e40-057888609274,LinkedIn,Comment,2025-02-02 12:22:39,Negative,240
8ac29ec3-b181-47ac-ba5e-e47d45dc16ee,TikTok,Like,2025-02-03 00:00:41,Neutral,925
63ca42b7-2cdd-427e-8f20-aa99a682226e,Twitter,Share,2025-02-01 14:56:52,Neutral,32
538316aa-26dd-4942-8cd1-1b67d050659a,LinkedIn,Comment,2025-02-03 07:19:24,Negative,484
01f11b18-0f1a-483b-80a5-5e20239cec48,Instagram,Like,2025-02-03 21:26:30,Negative,244
ea0f7f9c-6b58-4f21-b7e0-e768311f22b9,Instagram,Share,2025-02-03 12:35:43,Neutral,376
b8f9d853-0177-4d74-9e2a-7247b8949582,Instagram,Comment,2025-02-01 21:41:11,Negative,688
cb4529b8-a0e1-4a83-9601-c64ff712ed88,Facebook,Share,2025-02-02 10:41:08,Neutral,601
8cc60dd9-a8ec-4c63-895a-32a0ebf64311,LinkedIn,Share,2025-02-03 21:48:52,Negative,341
eb395575-5c69-43e4-9e3b-77e7e007d905,Instagram,Comment,2025-02-02 22:14:12,Negative,575
499b33f5-3147-46f4-823c-f4b22a166587,LinkedIn,Comment,2025-02-03 18:20:06,Negative,770
5790b231-f451-45a0-8ce4-0d030e490264,Instagram,Like,2025-02-02 08:39:42,Positive,687
9380699c-5831-4e87-97fb-87a14d56eb5b,Instagram,Comment,2025-02-03 01:34:39,Positive,847
b0662116-0bb6-43b3-a9b0-db3f55045f6b,Twitter,Comment,2025-02-02 17:51:22,Positive,664
09918e3d-516f-496c-a517-bed3d7ac0572,Twitter,Share,2025-02-02 10:23:56,Neutral,900
fccfb98b-27df-4afa-90d5-069d4323be35,LinkedIn,Comment,2025-02-01 19:41:55,Neutral,909
7077f3c8-8b94-4c22-8d0e-6cced5c6ce18,TikTok,Comment,2025-02-02 13:52:51,Positive,718
8021c0cb-463d-41fd-a371-8bbbb0505b3f,Instagram,Like,2025-02-01 03:24:54,Positive,540
626c0629-96ce-4a49-9dab-616141e9f3ea,Instagram,Share,2025-02-03 01:52:19,Positive,924
10615d2b-f3f1-42a6-aa5b-91f9d7b8ed11,LinkedIn,Comment,2025-02-02 09:06:59,Neutral,855
640b7282-9dbd-4a84-8e44-597e7fee0dfe,LinkedIn,Like,2025-02-03 16:54:38,Positive,396
d703d04a-9ff0-4d1b-81d4-7a572a80ce56,Twitter,Like,2025-02-02 09:43:10,Neutral,535
05cb4c28-953f-4906-8b07-0ec8d72f0663,LinkedIn,Comment,2025-02-02 21:53:19,Negative,816
2dfdc92d-c6d7-42b2-9383-4657d8dd739d,Instagram,Comment,2025-02-03 12:26:02,Positive,748
f5186c64-a102-4b21-bc34-65e1a588dc26,TikTok,Share,2025-02-01 22:59:06,Positive,742
4108438e-ea6d-41a5-90c8-26a89370fa6a,TikTok,Share,2025-02-01 06:33:56,Neutral,129
b828f906-e9bf-4159-86d6-952a826d8c8a,LinkedIn,Like,2025-02-03 14:23:16,Positive,512
1d473293-ecbc-455e-a54c-29669efe4c26,Instagram,Share,2025-02-03 05:32:30,Neutral,99
8bd87db2-8a60-46f9-81b6-61df0296149e,Twitter,Share,2025-02-03 18:50:10,Negative,991
2fcc02d6-6669-483d-9654-968e7edb4643,Instagram,Comment,2025-02-01 00:27:08,Positive,875
7e844573-5e65-409e-ad09-a455af5f6107,TikTok,Share,2025-02-01 22:37:20,Positive,143
5bac94de-5a33-4147-9dfc-fcc6cbdd519a,Instagram,Comment,2025-02-01 23:30:02,Positive,366
2a080e4d-b6ed-486c-8246-14d04e8bae3f,Facebook,Like,2025-02-01 14:01:43,Neutral,148
4efb4b17-58db-4fe4-a3a9-ba1eebeba15a,LinkedIn,Share,2025-02-01 02:26:54,Positive,762
fb75b064-9491-4229-a79c-4e413b525750,TikTok,Comment,2025-02-03 10:33:55,Negative,156
2e6c9450-e751-4069-8c78-b3b3c03863d0,Twitter,Like,2025-02-03 00:48:51,Positive,729
2b63cb29-5a20-4363-b6a3-1b0e84b8ce2a,Twitter,Comment,2025-02-01 02:56:01,Neutral,547
b13fb599-9575-4d86-8e90-55fcdd1a482f,TikTok,Share,2025-02-03 03:23:33,Neutral,184
ecdbb3c7-ec86-421c-a942-e23aef921e0b,LinkedIn,Share,2025-02-01 06:31:29,Negative,704
49ec99ff-39e7-4341-855b-4262d4254c1b,Twitter,Like,2025-02-03 13:42:12,Positive,715
41ceed1c-6c63-4530-8e9f-94fc6645090a,Twitter,Share,2025-02-01 04:12:02,Negative,58
19f72eaa-9bdb-4713-914c-b4c4283a9dc5,Twitter,Like,2025-02-03 01:22:53,Negative,876
af0ca18e-3b56-4403-b0cd-c0188a75ab45,Facebook,Like,2025-02-02 06:06:29,Positive,476
f7923a99-d663-4594-89e8-ce81ebe0a70d,LinkedIn,Share,2025-02-01 03:32:30,Positive,276
fdb87078-ca9a-4e2c-8365-71a10ad1335e,TikTok,Like,2025-02-01 05:39:43,Negative,992
a4deadf2-8307-4ccf-a698-160d70441247,Twitter,Comment,2025-02-01 23:03:43,Neutral,139
b324d3c2-a047-4a39-8d62-0b56cd8b2c9e,Twitter,Comment,2025-02-03 02:33:58,Neutral,47
de62ae44-6870-4a15-9d37-f5f1ca215d92,Facebook,Share,2025-02-02 18:47:13,Neutral,571
8f60c0ee-31cb-47ee-94a6-5363d9127a09,LinkedIn,Like,2025-02-01 21:56:29,Negative,438
a7b8eb10-cd15-4e43-b612-78ca3d28a532,Instagram,Like,2025-02-03 11:05:13,Positive,534
335f986b-913a-4989-a6be-8de2c5b0a7a4,Facebook,Comment,2025-02-03 06:38:01,Negative,806
52e108f1-f238-429f-91f3-cf84a1c425b0,Facebook,Like,2025-02-01 00:27:18,Neutral,497
13e234c4-28c3-4156-b020-b98306c29206,Instagram,Comment,2025-02-01 03:03:49,Positive,43
18b0b482-af11-49c7-b274-093dd1971d69,LinkedIn,Share,2025-02-03 04:45:02,Neutral,189
fccd3627-6e2d-4d43-9f97-6629ca13c93a,Twitter,Share,2025-02-03 22:45:02,Neutral,544
f9295e31-5516-4df2-81fb-e64537b7a5b8,Facebook,Like,2025-02-01 12:14:27,Positive,498
f7427a47-8eb7-4898-bf4a-00aa80941a81,LinkedIn,Share,2025-02-02 02:12:02,Positive,59
ca00a7f5-6247-4a45-ba23-27b13a9d1752,Facebook,Comment,2025-02-01 23:19:01,Negative,418
136ba067-ba51-4f32-a158-9102f87e5c5e,TikTok,Like,2025-02-01 19:00:31,Negative,316
d9b8e1ba-291f-4b5f-bef5-536dcc67d33f,Facebook,Like,2025-02-03 22:29:24,Negative,68
29dcf0cc-41f1-4d58-8792-2ddc79d54ea9,Facebook,Comment,2025-02-01 19:37:52,Negative,353
ea1e6e28-a3a9-4f85-ab26-ed605bdebd4d,Facebook,Share,2025-02-01 10:22:13,Positive,869
6a7f5fd3-baa8-4edc-9646-fc851065558c,TikTok,Comment,2025-02-01 23:11:58,Neutral,579
7a9ff57b-6030-4df4-b488-e81c1e766142,Facebook,Like,2025-02-01 13:57:56,Negative,972
3d88d096-a05d-4de7-8ce0-53ed661a60b7,TikTok,Comment,2025-02-01 13:44:33,Positive,570
c5dc209c-56ec-498b-b832-54bcf33b1246,LinkedIn,Share,2025-02-01 07:40:20,Positive,83
ee1b8227-e659-4a1a-98cd-a7edb1f328bb,LinkedIn,Share,2025-02-03 19:09:16,Neutral,969
21c4f51e-cd89-4d91-83e3-10143811ac73,LinkedIn,Share,2025-02-01 04:08:53,Negative,606
76017b7c-2a0b-47b4-849e-a6cc8b0aa59a,Instagram,Like,2025-02-01 04:45:15,Negative,629
81073711-3e51-4e13-8a68-db842a19e4aa,LinkedIn,Share,2025-02-03 02:41:03,Positive,293
9ddac047-0b90-4685-bbbe-708c0a4e99d9,Instagram,Share,2025-02-02 07:24:59,Positive,54
7be17e3c-e640-4915-81e9-277a4c281797,TikTok,Comment,2025-02-02 14:22:05,Negative,265
bee497e3-5dd4-40cb-b093-417e25f484c6,TikTok,Share,2025-02-02 03:48:30,Positive,516
350e1a34-9626-4f91-b1bb-a90d6c836d69,Twitter,Share,2025-02-01 07:55:59,Neutral,11
5ca6b71b-7910-4582-b4c1-19d412780c0b,Instagram,Share,2025-02-01 10:32:44,Neutral,3
b4c80822-8a63-44f5-9ba4-092064c32733,Twitter,Share,2025-02-02 19:31:37,Neutral,692
1cfbd281-e297-43c1-9444-ec12d767bbb6,TikTok,Share,2025-02-02 23:32:34,Neutral,976
53950354-8b07-4726-b80f-0a45bd78d0f9,Facebook,Like,2025-02-01 16:50:35,Negative,457
775914fd-2ac9-4534-a829-2f02c5951678,Twitter,Comment,2025-02-01 05:44:07,Neutral,116
6036aa9b-7863-43b9-a56c-06053832a1c8,TikTok,Comment,2025-02-02 15:05:29,Negative,768
aa3984b2-1413-4299-a462-d8b7c6f79fe3,TikTok,Share,2025-02-01 11:27:14,Negative,239
c5e90e7f-bfdc-41e5-bc87-d42fe91590d7,Instagram,Like,2025-02-01 11:27:47,Positive,789
4ed1f3d6-55af-4036-b57e-30836ff1c4d0,LinkedIn,Share,2025-02-02 05:36:22,Negative,372
f8d90610-9f06-4a30-afaa-98eda196c84a,LinkedIn,Share,2025-02-03 00:35:13,Neutral,961
8c9a4127-5fa3-4efe-b60f-26fd02003205,Facebook,Like,2025-02-01 18:41:05,Neutral,856
bfd20dda-7da0-4df1-9522-64f2db3ceeaa,TikTok,Comment,2025-02-03 10:40:11,Neutral,435
16657f43-16e7-405d-bec8-ddc2acb51d5f,TikTok,Comment,2025-02-03 03:07:25,Positive,760
7cea8bfd-5491-4698-87e9-edc92adbaf0d,Twitter,Share,2025-02-01 04:17:44,Positive,623
50009621-c447-4f88-8903-aab005cb0d7c,Facebook,Share,2025-02-03 06:12:43,Neutral,406
6d035376-2a26-42bf-a184-dbb23814caa1,Twitter,Like,2025-02-01 08:04:07,Neutral,664
2eb6d90c-6597-4254-bb6e-2f21bbb3c461,Twitter,Like,2025-02-03 14:31:47,Negative,771
293afa7e-7f30-4cc2-9efc-a77d17d52ed8,Twitter,Like,2025-02-02 02:32:52,Negative,102
